Player_Id,player_name,value_euro,predicted_value_euro,age,sliding_tackle,agility,short_passing,interceptions,jumping,positioning,curve,crossing,freekick_accuracy
139213,S. Hertner,"599,999","8,247,703",27,64,70,64,60,72,50,68,65,49
246732,C. Lykogiannis,"725,000","1,095,011",25,67,43,66,66,63,63,69,66,70
177612,L. Michel,"39,999","996,138",39,14,70,29,24,70,17,18,18,14
177100,A. Loba,"1,100,000","571,907",20,16,57,65,15,68,62,45,42,41
215756,S. Kurtuluş,"499,999","964,517",29,69,61,63,57,66,50,47,66,54
233163,T. Werner,"499,999","644,453",33,40,68,68,59,82,68,68,65,67
199627,S. McQueen,"750,000","310,312",24,61,70,60,62,60,47,67,72,47
238282,S. Kikuchi,"774,999","2,026,644",27,51,70,68,62,68,66,42,61,42
235466,H. Pell,"625,000","301,127",27,56,57,65,59,58,63,52,49,57
226506,M. Coulibaly,"1,400,000","414,662",20,59,69,72,61,69,60,47,50,45
225482,Quim Araujo,"599,999","2,705,492",30,41,54,71,53,34,68,63,63,58
202716,K. Mets,"675,000","678,165",25,61,57,63,61,69,50,60,55,31
243675,T. Zhamaletdinov,"1,100,000","2,539,793",21,29,72,57,33,68,65,52,42,33
201179,Abdón,"824,999","111,627",26,18,78,56,25,74,65,68,56,69
228058,K. Scherpen,"1,100,000","594,897",19,10,37,26,7,42,8,12,11,13
202970,A. Donnarumma,"499,999","758,067",28,11,30,11,10,54,10,16,13,12
192473,L. Gugganig,"774,999","173,273",24,62,56,62,69,55,47,72,31,73
190425,Jung Seung Yong,"599,999","473,516",27,63,78,57,64,64,53,66,62,46
162265,L. Novak,"649,999","2,380,422",30,30,62,59,45,75,65,61,58,57
226265,M. Abdellaoue,"649,999","1,789,515",30,13,78,56,42,73,71,52,53,55
158937,R. Cierzniak,"149,999","738,433",35,25,58,41,23,64,15,13,12,14
221657,C. Lobos,"999,999","2,067,446",22,63,68,72,60,64,59,45,52,46
214489,R. Gartler,"524,999","1,243,978",33,13,65,58,28,62,68,58,51,43
208857,T. Akindele,"774,999","108,528",27,20,74,58,18,69,62,44,45,28
228568,M. Restrepo,"89,999","492,091",37,60,69,69,63,70,59,58,56,45
202968,F. Bong,"474,999","813,638",31,66,45,60,62,71,30,24,38,29
202200,P. Joosten,"900,000","52,065",22,38,82,62,41,71,58,70,63,56
230125,Yun Il Lok,"700,000","81,645",27,23,74,69,60,66,69,64,61,56
225261,L. Slagveer,"824,999","566,937",25,42,81,57,42,73,66,64,53,42
215533,A. Acosta,"1,199,999","8,556,062",22,56,70,64,31,66,60,57,66,45
204269,Sergio Gil,"824,999","600,199",22,65,69,73,63,63,62,59,72,47
202989,S. Stevens,"575,000","1,098,251",26,14,42,27,11,55,8,18,15,18
221932,Z. Clark,"599,999","997,183",26,11,57,24,19,50,13,13,10,12
203500,Lee Jong Ho,"774,999","489,051",27,32,72,55,56,76,72,58,52,56
202988,M. Oesterhelweg,"675,000","3,491,310",28,47,70,64,32,56,57,70,65,72
223979,D. Rose,"824,999","8,139,077",25,32,86,58,41,91,64,54,47,39
210667,Ryu Won Woo,"499,999","734,891",28,12,33,26,26,54,13,13,9,13
169449,Paolo Fernandes,"999,999","112,496",20,26,84,65,33,45,58,74,56,55
229865,F. Vanzo,"849,999","468,859",24,53,68,64,56,67,63,66,62,63
213993,K. Finnbogason,"575,000","1,609,239",32,18,54,57,26,72,68,30,42,52
211433,Óscar Pinchi,"1,100,000","1,320,169",22,34,73,65,44,55,61,61,67,44
198377,F. Forte,"824,999","1,478,562",25,20,59,60,20,65,69,33,35,29
245480,F. Evangelista,"625,000","1,567,541",27,68,64,63,63,85,52,32,65,44
225273,L. Palmer,"550,000","5,973,505",27,62,76,64,63,61,56,58,63,60
224761,Dyjan Azevedo,"675,000","2,397,699",27,28,64,71,19,47,67,59,61,59
209401,M. Døhr Thychosen,"824,999","654,133",21,61,72,66,49,73,63,60,64,51
200697,T. Loska,"675,000","432,254",23,13,35,32,22,70,11,11,19,21
183544,D. Anderson,"849,999","443,880",23,65,70,59,63,63,67,48,62,37
247288,R. Tafazolli,"625,000","1,550,594",27,65,54,54,64,68,21,22,38,40
177912,G. Burke,"849,999","15,051,822",25,14,71,62,26,47,63,72,60,60
227832,I. Camará,"874,999","1,412,418",20,64,51,68,69,70,29,48,34,36
200952,M. Lekven,"599,999","432,213",31,43,81,68,63,74,63,70,64,62
233463,E. Yao Guy,"824,999","988,299",23,68,61,53,65,81,30,38,38,36
232951,M. Könnecke,"625,000","2,879,688",30,13,81,58,48,74,61,62,65,52
232439,S. Skålevik,"824,999","2,703,255",26,20,58,53,18,68,69,58,52,32
198135,H. Nakagawa,"849,999","5,818,369",24,29,94,64,25,90,62,72,45,40
189942,L. Vignali,"750,000","671,515",23,61,61,65,63,64,60,57,65,50
241910,D. Lachman,"524,999","1,165,685",29,65,43,63,65,71,32,33,36,60
239350,A. Ligi,"524,999","847,470",29,63,60,50,65,70,13,17,25,19
225798,C. Rismark,"649,999","1,895,655",27,60,48,60,62,68,50,35,42,49
225542,S. Dembele,"999,999","1,611,273",22,32,71,61,30,37,58,48,60,55
206086,B. Çamoğlu,"774,999","51,015",22,59,84,65,60,77,47,31,60,33
239365,C. Colkett,"824,999","266,815",22,68,58,69,42,63,56,67,68,66
236037,H. Toffolo,"599,999","932,470",23,61,68,62,59,76,53,62,65,58
180740,A. Petre,"874,999","1,237,726",21,17,67,57,20,65,67,50,30,42
244228,P. Clement,"750,000","649,882",22,52,78,66,51,66,57,50,59,44
230404,N. Topor-Stanley,"219,999","1,878,801",33,57,40,59,62,82,26,26,54,20
221700,A. Bussaglia,"874,999","187,333",21,40,85,62,47,71,59,64,59,60
191235,Benjamin Muscato,"474,999","166,710",27,66,52,62,51,71,23,23,41,31
246787,No Dong Geon,"474,999","237,822",27,13,48,28,16,61,11,15,17,18
246275,C. Menz,"424,999","159,795",30,63,68,66,59,70,38,55,62,46
232963,Hugo,"1,100,000","1,101,443",19,35,59,62,29,49,64,63,63,70
232195,Avilés,"849,999","882,566",21,22,52,65,19,48,62,40,64,42
229891,T. Kanamori,"725,000","246,419",24,33,88,61,19,75,61,51,53,40
228867,J. Ríos,"550,000","3,414,083",27,57,68,67,58,66,60,41,59,31
220433,J. Ryerson,"675,000","807,367",21,63,78,61,62,82,57,58,61,28
212753,J. Vitale,"725,000","2,544,800",23,61,53,68,52,75,41,43,42,42
207633,Óscar Whalley,"524,999","550,505",24,16,36,32,19,64,13,14,24,13
204817,S. Mauk,"800,000","1,869,870",23,51,72,65,52,62,65,59,60,46
192528,J. Haugaard,"499,999","7,570,865",26,11,38,30,24,60,12,15,13,14
242448,M. Ospitalieri,"524,999","123,759",26,64,56,66,60,57,33,42,68,42
228624,Steven Vitória,"375,000","20,848,793",32,61,32,59,62,30,21,66,37,66
224528,André Silva,"849,999","495,809",21,17,80,55,20,63,61,47,63,34
199440,M. Khubrani,"575,000","43,629",25,64,53,51,67,78,25,21,23,21
243983,O. Berber,"550,000","1,168,913",26,70,66,60,59,63,49,49,55,35
231951,M. Gollner,"499,999","123,879",28,65,56,53,60,68,47,13,46,21
165903,M. Naamani,"524,999","9,020,363",28,58,49,49,58,54,24,30,28,30
221711,R. Williams,"800,000","88,589",22,27,83,63,20,70,58,65,64,47
184334,Choi Hyo Jin,"149,999","2,655,067",35,60,72,67,73,65,68,57,65,49
244750,C. Duvall,"524,999","595,762",27,62,68,64,60,69,56,57,62,33
244238,Song Jin Hyung,"499,999","467,722",31,63,78,66,52,38,63,64,65,71
211227,Z. Kozulj,"700,000","280,667",25,51,70,71,42,61,64,62,64,70
206107,J. Bijol,"900,000","17,215,126",20,65,53,65,68,72,41,45,45,47
190490,M. Kopczyński,"550,000","1,414,182",26,65,70,64,66,77,33,29,53,33
243994,E. Ataseven,"599,999","1,157,715",25,62,51,73,61,61,51,46,52,49
235546,M. Bolly,"575,000","2,490,647",28,18,71,58,36,68,63,56,58,29
229402,Willy,"550,000","655,606",30,22,57,59,13,69,65,43,55,36
215066,A. Krešić,"675,000","2,217,966",23,65,46,43,65,73,34,35,28,30
210970,D. Castillo,"450,000","2,543,179",28,17,38,45,29,58,15,16,25,18
191257,F. Milo,"524,999","4,308,223",27,62,63,48,66,72,44,28,64,36
189721,B. Adjei-Boateng,"725,000","13,754,456",24,63,71,65,66,71,64,40,43,23
241689,S. Brandy,"350,000","125,146",33,31,72,64,22,84,62,60,66,55
209177,A. Smárason,"524,999","45,270,804",30,49,66,64,55,75,64,65,62,62
200217,R. Massimo,"1,100,000","2,558,997",18,20,78,63,26,65,55,38,51,32
245528,T. Bu Haymid,"400,000","2,630,841",31,56,77,63,58,76,66,63,64,63
239128,H. Acosta,"450,000","149,934",27,67,59,56,66,57,45,43,59,43
172568,Edu Espiau,"725,000","5,089,516",24,19,56,59,22,70,65,47,42,39
239918,T. Mpati,"524,999","844,916",26,59,74,61,61,75,41,30,59,34
170286,M. Lund Nielsen,"499,999","563,589",30,54,71,66,63,63,58,60,62,58
224046,Allef,"725,000","33,199",24,20,75,50,17,71,63,54,32,41
219950,S. Golbourne,"400,000","107,564",31,63,75,59,59,80,55,39,59,43
183597,T. Božić,"400,000","581,909",31,67,74,46,65,72,29,25,25,27
178221,N. Sonko Sundberg,"649,999","1,149,952",22,60,56,53,62,77,33,35,34,30
224301,A. Stolz,"219,999","1,957,624",35,10,50,23,19,67,12,9,12,14
152621,M. Orozco,"299,999","349,286",33,63,57,67,62,84,42,48,57,49
224300,K. Świderski,"874,999","44,815",22,19,74,57,33,56,62,61,50,35
197932,J. Bjørdal,"299,999","808,508",32,63,61,60,60,67,44,25,44,27
239403,H. Matynia,"649,999","322,445",23,62,79,58,62,82,31,53,60,36
236843,K. Appiah,"575,000","707,558",28,25,80,53,40,68,70,50,55,47
170027,Loureiro,"675,000","1,057,256",22,69,49,59,62,58,51,38,59,37
207659,J. Pérez,"1,199,999","417,489",21,36,71,65,29,45,61,58,65,56
236586,R. McArdle,"375,000","2,029,902",31,64,62,53,61,80,25,19,37,20
204349,L. Grozurek,"575,000","1,677,934",27,25,72,60,25,71,57,63,62,31
186172,Kim Jin Ya,"975,000","131,773",20,54,79,56,47,57,59,63,62,64
237116,I. Šehić,"375,000","1,565,164",30,4,26,16,30,30,14,14,22,11
231484,G. Gunning,"450,000","449,147",28,62,69,51,58,80,44,50,55,56
214588,K. Ford,"725,000","232,754",23,61,59,50,60,77,27,18,25,23
208188,W. Ponce,"1,100,000","4,750,665",21,14,65,54,18,73,65,33,37,24
204860,P. Jerez,"350,000","58,852",31,64,57,62,64,70,35,28,68,28
192315,J. Guthrie,"524,999","1,123,083",26,62,45,55,63,70,35,48,45,38
181307,K. Hemmings,"649,999","343,693",26,19,74,57,43,63,65,37,38,37
241467,Henrique,"324,999","4,476,246",33,23,84,63,27,56,70,58,57,33
214587,P. Haglund,"474,999","6,661,340",31,53,50,67,60,64,69,48,40,42
206139,F. Feuillassier,"1,199,999","598,903",20,20,67,62,22,47,58,44,64,45
204091,J. Deschamps,"219,999","1,071,268",34,13,69,25,16,56,15,12,28,23
242490,Y. M'Bone,"599,999","145,164",25,60,57,62,64,64,42,50,55,46
236858,Omar Santana,"625,000","2,537,282",27,51,71,63,39,60,64,53,46,59
232250,S. Gomez,"849,999","1,981,095",22,54,57,72,60,58,52,38,40,38
107084,J. Lozano,"524,999","523,046",28,60,49,32,69,51,35,26,31,29
209740,L. Amos,"924,999","1,039,867",22,61,66,70,57,65,48,54,57,48
200780,M. Langer,"269,999","1,126,986",34,13,22,29,15,50,15,12,13,12
239179,E. Hajri,"120,000","199,238",36,63,59,62,68,70,55,37,61,34
238923,G. Bigirimana,"700,000","406,483",25,60,86,66,60,66,53,70,58,74
226123,Z. Arsenić,"649,999","8,700,110",24,69,47,55,66,73,38,41,57,37
223819,R. Scheu,"750,000","49,539,441",24,42,70,59,48,70,65,45,59,44
200779,H. Da Campo,"750,000","2,569,855",24,45,65,62,48,64,58,57,64,54
247370,Juan Cámara,"700,000","2,436,529",25,43,80,69,52,66,64,68,66,55
231498,J. Clarke-Harris,"725,000","332,218",24,12,68,33,18,72,59,40,44,27
226122,M. Oktay,"999,999","362,223",19,33,77,68,31,52,55,69,60,58
199754,D. Bergqvist,"599,999","631,201",25,54,51,56,53,72,33,27,39,27
245577,J. Arias,"725,000","393,066",23,26,43,57,18,62,60,38,31,34
240969,C. Dikamona,"499,999","111,722",28,64,57,60,59,62,12,24,22,21
239945,José González,"824,999","686,601",23,55,60,77,50,57,64,48,57,45
203849,J. Carranza,"1,100,000","1,106,195",18,21,66,62,26,60,68,48,44,44
238686,F. Beltrán,"874,999","244,974",20,55,75,68,56,51,53,58,53,53
242013,C. Cropper,"499,999","3,459,218",26,15,40,15,16,54,10,12,11,16
233053,P. Sohm,"649,999","2,092,178",27,25,73,60,17,54,67,66,62,37
222045,Carlos Cordero,"725,000","1,481,415",22,66,74,65,62,67,54,47,58,40
214877,A. Hadžiahmetović,"999,999","3,762,645",22,62,58,71,63,54,65,54,42,61
204637,C. Halkett,"725,000","514,028",23,62,57,43,61,69,27,34,31,25
181852,H. Bjørdal,"774,999","355,140",22,53,68,67,50,71,59,58,57,43
181339,J. Derstroff,"575,000","496,369",27,17,75,61,22,60,61,57,56,45
244827,Han Peng,"279,999","1,484,115",35,15,56,55,13,65,68,52,44,58
175963,K. Ceesay,"400,000","4,532,641",31,64,72,56,62,81,57,49,58,36
234843,A. Duarte,"524,999","236,961",24,21,23,29,10,59,4,11,14,12
234587,T. Röttger,"424,999","1,808,165",33,31,79,55,35,69,66,61,60,39
237914,M. Leitsch,"924,999","913,242",20,65,49,62,58,53,44,41,57,35
231514,J. Leiva,"675,000","4,616,125",25,28,72,67,45,57,72,66,55,48
214362,Gabriel Rodrigues,"774,999","143,602",23,16,33,57,19,49,65,70,24,45
189808,R. Gojani,"649,999","361,275",26,43,85,69,48,77,60,57,54,53
208752,C. Palomeque,"675,000","241,674",24,23,86,60,32,92,54,66,61,69
179055,P. Madden,"550,000","143,884",29,26,70,56,29,71,65,52,43,47
240751,R. Edwards,"599,999","161,915",25,68,69,52,65,77,34,33,33,41
234350,A. Marciniak,"400,000","474,261",30,62,64,61,69,67,40,58,51,61
228974,G. Poussin,"949,999","307,444",20,14,22,29,10,58,7,13,12,11
229741,Viti,"975,000","1,776,912",21,32,82,59,41,32,62,53,61,41
225389,Damià,"625,000","7,995,112",23,57,58,67,62,65,32,51,48,43
223085,Mauro Cerqueira,"550,000","453,653",26,65,71,62,60,75,62,60,63,56
217709,M. Pinto,"575,000","174,540",25,67,71,53,62,67,43,69,68,60
242284,L. Berry,"675,000","366,537",26,48,77,67,58,78,62,45,57,57
226924,Raphael Silva,"575,000","1,064,579",26,66,40,34,63,72,31,35,28,36
245099,M. Dauda,"949,999","303,534",21,21,82,59,18,75,58,56,46,46
224875,R. Kerschbaum,"599,999","1,472,615",25,63,63,68,60,58,58,49,48,54
222315,A. Batsula,"524,999","152,671",27,65,57,62,64,60,57,42,65,42
213355,B. Innocent,"725,000","434,492",23,65,77,60,62,73,42,47,41,35
213376,G. Esparza,"649,999","1,127,678",26,58,82,65,25,58,56,61,56,46
210304,O. García,"649,999","123,538",26,26,84,64,14,65,59,57,49,34
194431,J. Hanson,"675,000","696,625",23,69,60,65,61,71,50,62,59,73
244607,H. Zuck,"575,000","42,248",28,36,80,68,27,63,64,53,67,39
239999,M. Kirkeskov,"524,999","394,595",27,63,69,65,62,60,55,65,65,69
232831,M. Giannikoglou,"499,999","1,039,187",25,11,60,15,8,70,8,11,11,10
237438,Pedro Silva,"774,999","2,664,042",22,12,30,29,8,64,8,10,12,12
223870,Choi Kyu Baek,"625,000","166,042",25,66,58,57,69,66,32,27,40,28
220030,Erik Expósito,"874,999","440,880",22,23,62,66,29,69,66,41,28,30
211070,N. Aankour,"675,000","767,410",25,55,80,59,48,77,61,43,64,58
239997,G. Paquiez,"575,000","463,543",25,65,64,68,66,60,54,51,58,43
238717,T. Hołota,"499,999","1,276,834",28,62,54,65,63,32,52,34,54,48
211581,Raul Asencio,"1,100,000","195,597",20,15,69,63,25,69,64,44,39,36
198269,E. Pinnock,"649,999","140,034",25,62,59,58,66,65,36,33,42,24
190588,S. O'Neill,"625,000","805,613",25,63,53,64,62,63,53,59,46,43
229500,J. Jervis,"599,999","828,000",27,22,69,62,24,59,60,30,57,29
193422,R. Wallace,"499,999","1,312,540",30,55,72,63,60,73,59,67,62,49
237198,Jaquité,"675,000","232,821",23,60,82,64,66,80,41,47,48,46
234382,T. Børven,"649,999","48,474",27,23,74,52,22,78,63,44,56,64
246669,A. Leautey,"800,000","2,095,766",22,30,83,63,18,56,62,62,62,60
223629,N. Landgraf,"675,000","2,482,450",23,64,78,61,62,75,49,49,61,27
208781,B. Saka,"1,199,999","6,013,515",17,29,83,60,40,50,59,60,63,44
189836,S. Al Jaman,"675,000","5,946,946",25,20,76,61,17,74,62,63,58,48
186508,W. Marinus,"725,000","184,022",24,36,69,63,30,58,70,66,52,62
177036,J. Mills,"424,999","291,982",29,60,74,58,60,71,58,66,67,67
232332,A. Østbø,"474,999","495,432",27,10,57,22,25,54,16,13,15,8
229516,K. Guédé,"350,000","3,845,754",34,52,36,64,59,51,63,46,48,34
239499,S. Ibeagha,"550,000","17,472,870",27,66,38,65,55,67,20,29,30,28
238475,Mayoral,"874,999","793,820",21,34,87,59,21,44,51,67,67,63
236427,K. Eisele,"625,000","1,518,507",23,9,39,16,13,40,2,13,8,13
223115,O. Verdon,"649,999","1,282,280",23,67,44,52,62,72,31,34,30,28
233884,S. Olsson,"874,999","273,718",21,54,60,74,51,37,48,54,57,42
242075,P. Gladon,"675,000","503,595",26,20,54,54,29,71,66,64,43,51
232859,C. Pickel,"1,100,000","2,562,613",21,58,61,66,60,74,56,38,56,40
228763,J. Sargent,"1,100,000","179,524",19,21,76,56,38,64,60,62,43,56
247450,K. Hashimoto,"700,000","2,200,676",25,56,67,66,65,54,65,54,62,56
244378,G. Melkadze,"849,999","1,023,718",21,32,72,64,45,71,64,47,52,48
233114,A. Palavecino,"800,000","635,109",22,43,76,67,21,52,58,60,61,57
220314,N. Korzun,"750,000","1,326,402",24,61,59,72,66,62,48,30,49,30
140442,J. Riley,"725,000","4,229,290",22,61,64,63,59,64,55,55,66,63
203930,O. Marciano,"450,000","992,932",29,11,33,27,16,50,19,17,12,17
209561,A. Butler,"159,999","111,969",35,64,54,51,60,72,25,17,41,27
200601,O. Cissé,"499,999","563,993",27,55,33,64,65,67,42,40,44,42
199321,B. Al Nakhli,"400,000","2,843,937",30,67,67,54,62,74,35,23,57,31
240024,Yoon Bit Garam,"524,999","1,992,068",28,47,72,65,64,66,67,64,62,68
234904,T. Holý,"499,999","339,369",27,25,35,18,15,48,9,20,13,14
233880,J. Serrano,"924,999","349,132",21,68,57,60,59,57,55,49,63,40
187818,R. Seigers,"725,000","23,364,122",21,66,59,55,64,63,31,41,52,26
183466,G. Fechner,"849,999","1,195,459",21,59,64,69,64,66,43,34,41,40
239018,A. Borysiuk,"550,000","92,826",27,62,72,62,65,84,56,56,57,57
234154,K. Sheppard,"575,000","320,782",28,16,76,59,30,79,61,60,62,50
233386,Junio,"750,000","150,375",22,66,63,68,64,56,60,48,66,36
228010,C. Martinez,"725,000","16,285",22,42,77,62,42,60,59,60,60,57
238505,P. Yrizar,"750,000","787,056",21,16,65,70,25,64,60,40,58,32
214185,Hwang In Beom,"725,000","164,704",22,49,56,67,60,56,63,48,47,37
186536,M. Johnston,"1,199,999","389,560",19,25,86,60,20,51,53,59,63,44
243624,S. Romero,"550,000","827,704",30,14,66,65,34,53,63,69,67,57
232871,B. Shea,"550,000","2,078,506",29,59,79,62,63,64,64,72,59,64
223143,J. Thomassen,"700,000","135,243",25,17,68,54,11,65,65,54,40,27
138151,Gao Zhunyi,"725,000","2,499,901",23,58,73,65,64,68,40,43,59,49
193958,U. Garcia,"649,999","352,744",23,64,63,59,62,62,45,39,61,31
244390,J. Welsh,"159,999","381,056",35,63,41,64,66,71,47,47,53,49
228518,L. Brown,"450,000","1,309,317",28,62,64,62,58,78,49,64,61,62
247481,M. Bülter,"675,000","1,629,846",25,33,69,60,28,44,66,63,65,40
240057,A. Hanche-Olsen,"700,000","2,011,432",22,63,57,57,65,73,46,42,52,29
239545,A. Diallo,"774,999","535,061",23,15,66,54,12,80,64,49,34,42
231353,C. Mandouki,"625,000","1,163,740",27,64,60,65,65,66,63,56,59,38
222393,J. Godínez,"849,999","2,688,529",22,25,54,56,26,63,60,57,52,27
188856,E. Iyoha,"975,000","896,660",21,13,72,54,16,60,65,60,58,40
240312,J. Cano,"120,000","9,492,846",36,67,66,66,66,63,57,33,65,59
230584,C. Klem,"499,999","946,116",27,57,85,58,60,61,54,61,60,54
226232,I. Paro,"625,000","881,687",24,62,39,65,60,55,28,21,58,28
212664,Iury,"800,000","633,794",23,21,61,57,19,55,66,34,35,27
241591,J. Pohl,"924,999","1,054,375",22,22,74,60,24,66,72,37,58,34
238263,A. Kolev,"700,000","387,355",26,32,73,59,43,64,61,61,43,50
216503,Brugui,"800,000","462,304",22,48,85,62,40,67,63,58,55,57
206263,F. Knudsen,"849,999","4,158,495",22,64,43,54,64,77,21,23,31,23
204727,C. Laprevotte,"575,000","184,919",26,61,68,68,61,63,55,46,55,43
194998,T. Hopper,"700,000","307,979",25,14,69,56,17,79,68,42,44,30
237513,H. Dahmani,"499,999","1,976,659",31,32,78,64,38,63,68,45,54,44
203721,J. Ness,"599,999","838,077",28,59,70,63,62,65,58,53,62,58
191432,O. Eddahri,"575,000","321,897",28,33,78,60,35,45,63,68,57,59
190152,A. Corsi,"524,999","3,527,638",29,62,74,66,60,70,58,60,67,58
172232,A. Falatah,"149,999","1,072,297",35,62,65,64,64,72,64,58,63,59
225735,César Ortiz,"424,999","253,231",30,62,56,60,65,79,22,40,50,37
186565,J. Toivio,"400,000","2,603,823",30,59,53,58,61,76,35,64,55,63
242629,D. Baumann,"725,000","287,742",23,23,66,59,23,77,67,51,46,32
233157,S. Wagstaff,"550,000","940,876",28,57,77,56,57,76,62,61,67,42
166853,João Moutinho,"1,100,000","596,461",21,64,48,62,67,72,22,28,55,27
231109,N. Medvedev,"599,999","618,416",24,13,22,28,14,31,6,11,14,13
224965,D. Charles,"400,000","1,787,309",31,60,60,56,58,75,48,53,46,33
221381,A. Ndom,"725,000","1,966,220",22,58,57,67,66,69,57,44,39,44
233156,C. Doidge,"675,000","409,275",26,20,60,51,26,81,67,34,38,25
199620,L. Tipton,"474,999","811,489",26,58,67,62,61,63,50,64,62,66
235225,S. Arai,"375,000","231,409",30,12,62,21,11,64,7,13,13,14
224217,S. Payne,"599,999","2,629,041",27,30,77,55,32,62,65,41,50,36
222937,Pité,"599,999","6,793,425",24,64,58,62,64,63,66,56,62,41
181976,R. van der Meer,"599,999","8,188,370",24,60,48,62,62,61,52,54,67,40
237784,B. Close,"924,999","729,744",22,59,70,73,62,60,54,45,56,43
221656,Yang Zhi,"130,000","2,197,617",36,11,67,14,16,74,13,23,20,20
211928,Y. Maruhashi,"450,000","1,112,710",28,66,79,69,55,62,63,64,69,67
210392,E. Miller,"550,000","1,043,161",26,60,66,60,60,80,62,33,60,39
235735,D. Gape,"700,000","136,951",24,63,70,65,63,74,55,52,58,43
226775,R. McLaughlin,"750,000","1,118,240",24,63,74,62,56,82,58,58,64,41
235990,E. Ampadu,"1,100,000","1,027,541",18,65,56,70,62,74,29,34,27,27
234198,J. Chapman,"649,999","1,551,288",25,53,64,66,52,72,62,62,49,52
220886,Markel Areitio,"725,000","229,707",22,11,50,15,16,62,13,11,18,15
210646,D. Dankerlui,"675,000","550,116",22,64,72,64,63,73,48,49,55,37
204502,B. Tuiloma,"625,000","620,848",23,64,49,64,66,60,51,33,55,32
240341,A. Ibsen Rømer,"700,000","785,017",25,68,69,66,64,65,64,58,66,43
235989,M. Ingram,"550,000","352,106",25,11,57,19,11,57,10,11,19,14
229845,Lucas Marques,"675,000","1,477,362",23,64,63,70,59,82,49,47,47,39
223445,N. Briasco,"874,999","1,630,624",23,22,68,56,20,61,60,44,39,38
214485,J. Sabbatini,"499,999","1,026,868",30,52,72,67,58,49,66,62,61,57
202727,B. Youssouf,"599,999","1,979,430",25,64,61,59,66,70,41,45,62,32
224230,J. Rodríguez,"675,000","3,210,596",26,48,74,72,37,66,68,37,50,45
201958,J. Mendes,"575,000","130,651",27,19,66,56,38,71,65,59,51,57
229349,A. Díaz,"774,999","380,235",23,27,75,58,25,73,66,59,55,48
208869,E. Ebanks-Landell,"524,999","643,324",26,64,54,52,62,68,33,32,51,22
193252,J. Thorniley,"849,999","99,949",22,64,52,58,62,73,31,32,50,29
245732,D. Poleon,"725,000","495,228",25,19,70,58,15,58,63,53,35,33
238820,T. Schrammel,"400,000","1,511,335",31,62,72,64,62,83,54,71,65,38
236772,A. Kampetsis,"900,000","3,304,050",19,18,65,55,21,65,67,38,35,28
236515,Q. Maceiras,"700,000","1,254,649",23,58,69,62,58,72,62,57,59,45
222435,D. Szoboszlai,"1,100,000","1,840,205",18,24,74,62,25,72,58,75,67,76
213987,Zhao Yuhao,"625,000","460,447",25,62,57,62,65,73,57,35,34,36
246242,E. Córdoba,"599,999","2,059,624",25,63,70,58,52,73,48,30,67,35
238562,B. Dia,"874,999","503,431",22,14,58,56,22,64,63,46,36,42
237538,P. Hoffmann,"625,000","5,618,544",26,19,61,59,40,74,58,39,58,47
221686,F. Rogic,"675,000","3,119,048",25,62,74,65,58,71,62,57,58,47
186869,C. Mosca,"550,000","1,093,398",27,64,76,68,58,68,55,45,59,46
239093,G. Cummins,"524,999","6,980,764",31,26,69,58,46,85,68,56,49,35
170229,J. Clauss,"550,000","462,478",26,63,64,62,58,62,51,42,66,34
169461,L. Prosser,"400,000","67,971",30,62,56,55,63,71,23,19,30,29
208885,M. O'Connor,"499,999","432,953",31,55,66,68,62,51,58,64,59,72
193268,A. N'Diaye,"575,000","632,206",27,16,92,59,32,80,64,54,55,57
245748,A. Gerbo,"550,000","673,434",29,59,82,58,65,72,58,70,66,32
241140,S. Lawson,"625,000","1,137,615",24,60,78,68,63,76,39,66,42,64
238580,Fran Manzanara,"774,999","1,458,416",22,63,65,71,65,71,47,34,46,32
215540,I. Voca,"849,999","878,344",21,67,65,64,64,76,51,39,43,42
194035,G. Rólantsson Sørensen,"649,999","775,460",26,59,65,65,57,73,60,57,64,29
189171,N. Miatke,"550,000","3,267,639",29,63,80,62,60,77,56,69,66,61
187379,A. Chicksen,"524,999","992,014",27,63,62,63,62,62,51,52,64,29
204787,F. Ponce,"499,999","479,539",30,44,70,66,46,56,62,57,57,67
187634,C. McHugh,"550,000","5,578,636",26,61,73,63,62,83,46,60,57,61
243698,R. Ruiz,"299,999","908,710",33,61,73,64,60,51,55,63,67,65
229379,L. Meisl,"725,000","698,508",20,63,41,53,62,76,22,22,31,25
216322,L. de la Torre,"800,000","2,210,449",20,31,73,66,31,54,63,53,50,48
201986,J. Hiwula,"599,999","460,895",24,24,90,57,21,61,60,50,56,36
176897,R. Atassi,"450,000","1,177,188",27,62,64,57,61,80,35,33,50,23
204033,Y. Opazo,"170,000","1,367,451",34,49,65,56,71,45,59,65,71,70
243968,N. Devlin,"450,000","1,685,509",25,61,71,56,57,68,57,55,60,43
233216,A. De Bruyn,"575,000","288,708",24,29,72,63,27,71,62,62,56,64
223744,P. Tietz,"649,999","432,121",21,23,62,62,25,68,63,28,31,25
219392,S. Dooley,"474,999","1,255,216",27,34,67,59,40,48,59,56,64,56
212736,A. Rufer,"599,999","876,936",22,51,73,64,55,58,60,53,57,59
176383,B. Kwiecień,"524,999","7,612,939",24,62,62,64,64,67,57,40,38,34
