Play_Id,Name,Age,Height_Cm,Weight_Kgs,Positions,Nationality,Overall_Rating,Potential,Value_Euro,International_Reputation_1_5,Skill_Moves_1_5,Work_Rate
193714,N. Pejčinović,31,185.42,79.8,DF,Serbia,77,77,6500000,2,2,Medium/ High
187570,Douglas,36,187.96,87.1,GK,Brazil,77,77,2100000,1,1,Medium/ Medium
199602,J. Guidetti,26,185.42,78.9,FW,Sweden,77,80,11000000,2,4,High/ Medium
225713,J. Augustin,21,152.4,68.9,FW,France,77,85,13500000,1,4,Medium/ Medium
207537,J. Lukaku,24,152.4,86.2,MF,Belgium,77,81,11500000,2,4,High/ Medium
194222,Laguardia,29,185.42,74.8,DF,Spain,77,78,8000000,1,2,Medium/ High
193198,N. Gudelj,27,187.96,73,MF,Serbia,77,79,9000000,2,3,Medium/ Medium
199852,N. Jørgensen,28,190.5,83,FW,Denmark,77,77,9500000,2,3,High/ Medium
200875,E. Gigliotti,31,187.96,81.2,FW,Argentina,77,77,8000000,1,3,High/ Medium
235945,Marc Roca,22,182.88,73.9,MF,Spain,77,87,12500000,1,3,Medium/ High
224425,M. Wolf,23,187.96,82.1,MF,Germany,77,81,11500000,2,3,High/ Medium
171688,Fábio Coentrão,30,152.4,66.2,DF,Portugal,77,77,8500000,3,4,High/ Medium
184999,Maurício,30,154.94,78,MF,Brazil,77,77,7000000,1,3,Medium/ Medium
143001,C. Tévez,35,170.18,79.8,MF,Argentina,77,77,4500000,3,4,High/ Low
199576,Oriol Romeu,27,182.88,83,MF,Spain,77,79,9000000,2,2,Low/ High
199575,Jordi Masip,30,154.94,76.2,GK,Spain,77,77,6000000,1,1,Medium/ Medium
175254,F. Caicedo,30,182.88,82.1,FW,Ecuador,77,77,9000000,2,3,Medium/ Medium
165526,G. Paletta,33,190.5,79.8,DF,Italy,77,77,5000000,3,2,Low/ High
237715,P. Cutrone,21,182.88,78,FW,Italy,77,89,16000000,1,3,Medium/ Medium
178322,M. Layún,30,154.94,76.2,DF,Mexico,77,77,6500000,3,3,High/ High
216466,Wendell,25,152.4,72.1,DF,Brazil,77,80,9500000,2,4,High/ Medium
212626,D. Selke,24,193.04,82.1,FW,Germany,77,83,12500000,1,3,High/ Medium
205201,O. Yokuşlu,24,190.5,86.2,MF,Turkey,77,83,10500000,1,3,Medium/ High
213648,P. Højbjerg,23,185.42,83.9,MF,Denmark,77,82,11500000,2,3,High/ High
213135,D. Origi,23,185.42,74.8,FW,Belgium,77,82,12000000,2,4,High/ Medium
229773,G. Dzhikiya,25,187.96,86.2,DF,Russia,77,83,10500000,1,2,High/ High
229261,D. Zakaria,22,190.5,79.8,MF,Switzerland,77,85,13000000,1,3,Medium/ Medium
205965,S. Ristovski,27,154.94,72.1,DF,FYR Macedonia,77,78,8500000,1,3,High/ Medium
191628,L. Chichizola,28,185.42,79.8,GK,Argentina,77,78,7000000,1,1,Medium/ Medium
189324,A. McCarthy,29,193.04,78.9,GK,England,77,78,7000000,1,1,Medium/ Medium
188044,Alan Carvalho,29,182.88,74.8,FW,Brazil,77,77,9000000,2,3,Medium/ Low
210315,De Tomás,24,154.94,72.1,FW,Spain,77,84,12500000,1,3,Medium/ Medium
188041,Rafael Carioca,29,152.4,72.1,MF,Brazil,77,77,8500000,1,3,Medium/ Medium
172937,G. Murray,35,182.88,79.8,FW,England,77,77,4700000,1,2,Low/ Medium
225161,Vallejo,22,182.88,78.9,DF,Spain,77,84,11000000,1,2,Low/ High
212616,R. De Paul,24,152.4,69.9,MF,Argentina,77,83,12000000,1,4,Medium/ Medium
209288,F. Mollet,27,170.18,67.1,MF,France,77,78,10500000,1,4,High/ Medium
211591,M. Dembélé,22,182.88,73.9,FW,France,77,83,12500000,1,4,Medium/ Low
201095,A. Marchesín,30,187.96,84.8,GK,Argentina,77,77,5500000,1,1,Medium/ Medium
199559,R. Inglese,27,185.42,84.8,FW,Italy,77,77,9500000,2,3,Medium/ Medium
210822,Douglas Santos,24,175.26,69.9,DF,Brazil,77,81,9500000,1,3,High/ Medium
189060,A. Dragović,28,185.42,88,DF,Austria,77,77,7500000,2,2,Medium/ Medium
202884,L. Spinazzola,25,185.42,74.8,MF,Italy,77,80,11000000,2,3,Medium/ Medium
201860,E. Bičakčić,29,185.42,84.8,DF,Bosnia Herzegovina,77,77,7000000,2,2,Medium/ Medium
188802,M. Schmelzer,31,154.94,73.9,DF,Germany,77,77,6500000,2,2,High/ High
170370,J. dos Santos,28,172.72,73,MF,Mexico,77,77,9000000,1,3,High/ High
212096,V. Grifo,25,154.94,76.2,MF,Italy,77,79,11000000,1,4,Medium/ Medium
187517,V. Vasin,30,193.04,83,DF,Russia,77,77,7000000,1,2,Medium/ Medium
213629,E. Pulgar,25,185.42,83,MF,Chile,77,82,10000000,1,3,Medium/ High
230524,Formosandrinho,27,152.4,72.1,FW,Brazil,77,77,9500000,1,3,Medium/ Medium
204156,S. Sanogo,29,182.88,81.2,MF,Ivory Coast,77,77,7000000,1,3,Medium/ High
192123,C. Wood,27,187.96,92.1,FW,New Zealand,77,78,10500000,1,2,High/ Medium
177019,F. Lustenberger,30,154.94,69.9,DF,Switzerland,77,77,6500000,2,2,Low/ High
225659,G. Rodríguez,23,185.42,79.8,MF,Argentina,77,80,9500000,1,2,Medium/ Medium
222331,L. Klostermann,22,187.96,83,DF,Germany,77,83,10000000,1,2,Medium/ Medium
219258,Pedro Henrique,26,190.5,88,DF,Brazil,77,82,10000000,1,2,Medium/ Medium
215162,A. Donatti,32,193.04,86.2,DF,Argentina,77,77,6000000,1,2,Medium/ Medium
201315,Pablo,27,187.96,86.2,DF,Brazil,77,78,8500000,1,2,Medium/ Medium
188770,A. Mehmedi,27,182.88,78,MF,Switzerland,77,78,10000000,2,3,Medium/ Medium
182882,C. Sánchez,33,182.88,82.1,MF,Colombia,77,77,5000000,2,3,Medium/ Medium
176994,R. Gurtner,32,182.88,82.1,GK,France,77,77,5500000,1,1,Medium/ Medium
140384,Jô,31,187.96,78,FW,Brazil,77,77,8000000,2,3,Medium/ Low
193887,H. Pérez,30,154.94,71.2,MF,Paraguay,77,77,8500000,1,4,High/ Medium
192350,J. Aquino,29,167.64,62.1,MF,Mexico,77,77,9000000,1,4,High/ Medium
188253,J. McCarthy,28,154.94,72.1,MF,Republic of Ireland,77,77,7500000,2,3,Medium/ High
183389,G. Sio,29,154.94,79.8,FW,Ivory Coast,77,77,,2,3,High/ Low
220253,Munir,23,175.26,68.9,FW,Spain,77,83,12500000,2,4,High/ Low
207707,Marçal,30,152.4,73.9,DF,Brazil,77,77,6500000,2,3,Medium/ Medium
183130,M. Albrighton,29,175.26,73.9,MF,England,77,77,9000000,2,3,High/ High
167514,D. Basta,34,182.88,72.1,DF,Serbia,77,77,3400000,2,3,High/ High
223578,Mata,30,187.96,78,FW,Spain,77,77,9000000,1,3,High/ Medium
235353,I. Sarr,21,185.42,76.2,MF,Senegal,77,88,15500000,1,4,High/ Medium
153177,M. Zárate,31,175.26,77.1,FW,Argentina,77,77,8000000,2,4,High/ Low
201049,L. Tonelli,29,182.88,78,DF,Italy,77,78,8000000,2,2,Low/ High
185174,A. Poli,29,182.88,77.1,MF,Italy,77,77,9000000,2,4,Medium/ Medium
194644,Montoya,27,175.26,73,DF,Spain,77,78,8000000,2,3,High/ Medium
152916,R. Sambueza,35,175.26,72.1,MF,Argentina,77,77,4500000,1,4,High/ Medium
223058,D. Kuzyaev,26,182.88,73.9,MF,Russia,77,80,,1,3,Medium/ High
193361,R. Soriano,28,182.88,76.2,MF,Italy,77,77,9500000,2,4,Medium/ Medium
216145,A. Izzo,27,182.88,78,DF,Italy,77,82,10000000,1,2,Medium/ Medium
214097,B. Bourigeaud,25,152.4,68,MF,France,77,80,11500000,1,4,Medium/ Medium
200529,N. Chadli,29,187.96,84.8,MF,Belgium,77,77,9000000,2,4,Medium/ Medium
152912,J. Sand,38,185.42,82.1,FW,Argentina,77,77,3200000,1,3,High/ Low
205391,S. Meïté,24,187.96,79.8,MF,France,77,80,11000000,1,4,Medium/ Medium
182862,M. Pereira,34,172.72,73,DF,Uruguay,77,77,2500000,3,2,Medium/ Medium
191053,T. Rincón,31,152.4,76.2,MF,Venezuela,77,77,8000000,2,3,Medium/ High
230988,F. Krovinović,23,152.4,69.9,MF,Croatia,77,83,12000000,1,4,Medium/ Medium
214092,A. Miranchuk,23,182.88,73.9,MF,Russia,77,82,12000000,1,3,Medium/ Medium
140620,R. Klavan,33,187.96,84.8,DF,Estonia,77,77,5000000,2,2,Medium/ Medium
202316,T. Chandler,28,182.88,82.1,DF,United States,77,77,7000000,2,2,High/ High
206411,D. Garmash,28,185.42,74.8,MF,Ukraine,77,77,9000000,1,3,High/ High
178250,P. Diop,32,152.4,77.1,MF,Senegal,77,77,5000000,1,3,Medium/ Medium
226378,R. Ábila,29,152.4,93,FW,Argentina,77,77,9000000,1,3,High/ Low
220746,A. Živković,22,170.18,68,MF,Serbia,77,84,12500000,1,4,Medium/ Medium
192841,E. Giaccherini,33,167.64,59.9,MF,Italy,77,77,5500000,2,4,High/ Medium
192073,A. Bertolacci,28,152.4,74.8,MF,Italy,77,77,9000000,2,4,Medium/ Medium
181318,A. Ekdal,29,185.42,74.8,MF,Sweden,77,77,9000000,2,3,Medium/ Medium
148803,K. Huntelaar,35,185.42,83,FW,Netherlands,77,77,4700000,3,2,Medium/ Medium
211267,R. Centurión,26,175.26,73.9,MF,Argentina,77,78,10500000,1,4,High/ Medium
203843,D. Suárez,30,172.72,68,DF,Uruguay,77,77,6500000,1,2,High/ Medium
189506,Victor Sánchez,31,175.26,72.1,MF,Spain,77,77,6500000,1,3,Low/ High
204341,Luís Neto,30,187.96,71.2,DF,Portugal,77,77,,1,2,Medium/ Medium
232244,S. Ascacíbar,22,167.64,69.9,MF,Argentina,77,84,11000000,1,3,Medium/ High
157492,J. Valdivia,35,172.72,71.2,MF,Chile,77,77,4500000,2,4,Medium/ Medium
199986,Arbilla,31,152.4,76.2,DF,Spain,77,77,6000000,1,2,High/ High
108080,S. Lichtsteiner,35,182.88,76.2,DF,Switzerland,77,77,2500000,3,3,High/ High
200752,Juan Jesus,27,185.42,83,DF,Brazil,77,77,7500000,2,2,Low/ High
183855,A. Ogbonna,30,190.5,86.2,DF,Italy,77,77,6500000,2,2,Medium/ Medium
201262,V. Darida,28,170.18,64,MF,Czech Republic,77,77,9000000,2,3,High/ High
192557,M. Plattenhardt,27,154.94,76.2,DF,Germany,77,78,8500000,2,3,Medium/ Medium
190765,P. Groß,27,154.94,78,MF,Germany,77,78,10000000,2,4,High/ High
144429,O. Wendt,33,154.94,82.1,DF,Sweden,77,77,4900000,2,3,Medium/ Medium
110376,Jonatan Soriano,33,154.94,72.1,FW,Spain,77,77,7000000,2,4,Medium/ Low
202024,R. Freuler,26,154.94,77.1,MF,Switzerland,77,78,10500000,2,4,Medium/ Medium
230183,Gazzolisco,31,185.42,73,DF,Brazil,77,77,6500000,1,3,High/ High
215079,P. Pérez,33,175.26,79.8,MF,Argentina,77,77,6500000,1,3,Medium/ High
224294,L. Cook,22,175.26,71.2,MF,England,77,84,12500000,1,3,Medium/ Medium
229668,Mario Hermoso,23,182.88,73.9,DF,Spain,77,85,11500000,1,2,Medium/ Medium
210212,Garry Rodrigues,28,172.72,69.9,MF,Cape Verde,77,77,9500000,2,4,Medium/ Medium
200228,Bruno,28,185.42,86.2,DF,Spain,77,78,8000000,1,2,Medium/ Medium
186146,D. Welbeck,28,185.42,73,MF,England,77,77,9500000,3,3,High/ High
230685,E. Akbaba,26,154.94,73,MF,Turkey,77,80,11000000,1,4,High/ Medium
146460,Javi Fuego,35,182.88,73.9,MF,Spain,77,77,2700000,2,2,Medium/ High
188955,G. Bou,29,152.4,79.8,FW,Argentina,77,77,9000000,1,4,Medium/ Low
186395,M. Ritchie,29,172.72,76.2,MF,Scotland,77,77,9000000,1,4,High/ Medium
198683,M. Gabbiadini,27,154.94,74.8,FW,Italy,77,78,10500000,2,3,Medium/ Low
184089,M. Carcela-González,29,175.26,67.1,MF,Morocco,77,77,8500000,2,4,High/ Low
162329,K. El Ahmadi,34,154.94,71.2,MF,Morocco,77,77,3600000,2,3,Medium/ Medium
220697,J. Maddison,22,175.26,73,MF,England,77,85,13000000,1,4,High/ Medium
214040,F. Fabra,28,172.72,72.1,DF,Colombia,77,77,7500000,1,3,High/ Medium
176919,N. Guzmán,33,193.04,93.9,GK,Argentina,77,77,5000000,3,1,Medium/ Medium
175895,V. Odjidja-Ofoe,30,182.88,78.9,MF,Belgium,77,77,8500000,2,3,High/ Medium
238359,Wendel,21,154.94,66.2,MF,Brazil,77,86,13500000,1,3,High/ Medium
207894,T. Strobl,28,187.96,77.1,MF,Germany,77,78,8000000,2,2,Medium/ Medium
187924,C. Grenier,28,185.42,72.1,MF,France,77,77,9000000,2,4,Medium/ Medium
220948,S. Sydorchuk,27,187.96,79.8,MF,Ukraine,77,78,10000000,1,3,High/ High
212755,J. Hendrix,24,154.94,74.8,MF,Netherlands,77,82,10000000,1,2,Medium/ High
146963,J. Pinola,36,154.94,78.9,DF,Argentina,77,77,2100000,2,2,High/ Medium
222994,M. Nakamba,25,175.26,78.9,MF,Zimbabwe,77,81,10000000,1,3,Medium/ High
183569,E. Choupo-Moting,29,190.5,91.2,FW,Cameroon,77,77,9000000,2,4,Medium/ Medium
172049,E. Elia,32,175.26,77.1,MF,Netherlands,77,77,8000000,2,5,Medium/ Medium
135697,Sergio García,35,175.26,72.1,FW,Spain,77,77,4100000,2,4,Medium/ Medium
156432,G. Hoarau,35,193.04,84.8,FW,France,77,77,4700000,2,3,Medium/ Low
181262,M. Suchý,30,182.88,83.9,DF,Czech Republic,77,77,6500000,1,2,Low/ High
183820,M. Dossevi,31,172.72,64.9,MF,Togo,77,77,8500000,1,3,High/ Medium
178415,R. Vormer,30,152.4,78.9,MF,Netherlands,78,78,9500000,2,3,High/ High
189165,J. Shelvey,27,182.88,79.8,MF,England,78,79,12000000,2,3,Low/ Medium
170733,Gervinho,31,152.4,66.2,MF,Ivory Coast,78,78,9000000,3,3,High/ Low
180714,Guilherme,33,195.58,94.8,GK,Russia,78,78,6000000,2,1,Medium/ Medium
173546,J. Tomkins,29,193.04,73.9,DF,England,78,79,9000000,2,2,Medium/ Medium
169705,R. Bertrand,29,152.4,84.8,DF,England,78,78,8000000,2,3,High/ Medium
160741,D. Abraham,32,187.96,83.9,DF,Argentina,78,78,7000000,2,2,Medium/ Medium
189156,Daniel Carriço,30,154.94,79.8,DF,Portugal,78,78,8000000,2,2,Medium/ Medium
199393,N. Pallois,31,187.96,88.9,DF,France,78,78,7500000,2,2,Medium/ High
192991,C. Tosun,27,182.88,78,FW,Turkey,78,79,12000000,2,3,High/ Medium
182495,M. Cáceres,31,154.94,78,DF,Uruguay,78,78,7000000,2,2,Medium/ High
139997,D. Srna,36,152.4,78,DF,Croatia,78,78,1200000,3,3,High/ High
161754,Javi García,32,185.42,82.1,MF,Spain,78,78,7000000,2,3,Low/ High
182744,J. Holebas,34,185.42,81.2,DF,Greece,78,78,2900000,2,3,High/ Medium
187607,A. Dzyuba,30,195.58,91.2,FW,Russia,78,78,,2,3,High/ Medium
186581,K. Honda,32,182.88,73.9,MF,Japan,78,78,8000000,3,4,Medium/ High
174543,C. Bravo,35,182.88,79.8,GK,Chile,78,78,2400000,3,1,Medium/ Medium
187598,Rafael Tolói,28,185.42,74.8,DF,Brazil,78,80,10000000,2,2,High/ Medium
177358,M. Schneiderlin,29,185.42,74.8,MF,France,78,78,8500000,2,3,Low/ High
182945,M. Gradel,31,152.4,69.9,MF,Ivory Coast,78,78,10000000,2,4,High/ High
199577,Sergi Gómez,26,185.42,77.1,DF,Spain,78,83,11500000,1,2,Medium/ Medium
193171,Jaume Costa,30,170.18,62.1,DF,Spain,78,78,7500000,1,3,High/ High
199827,P. Hernández,32,185.42,81.2,MF,Chile,78,78,9000000,2,3,High/ Low
7826,R. van Persie,35,187.96,71.2,FW,Netherlands,78,78,5500000,3,4,Medium/ Low
172175,K. Mirallas,31,182.88,72.1,MF,Belgium,78,78,10000000,2,4,High/ Medium
198031,Sérgio Oliveira,26,154.94,78,MF,Portugal,78,81,12500000,1,3,Medium/ Low
194958,A. Mooy,28,172.72,72.1,MF,Australia,78,78,10500000,1,3,Medium/ Medium
137351,D. Baier,34,175.26,78,MF,Germany,78,78,3100000,2,3,Medium/ High
193158,D. Pröpper,27,185.42,78.9,MF,Netherlands,78,79,12000000,2,4,Medium/ High
203485,T. Kongolo,25,187.96,69.9,DF,Netherlands,78,83,12000000,2,2,Medium/ Medium
203487,J. Lascelles,25,187.96,88.9,DF,England,78,83,12000000,1,2,Medium/ High
203535,T. Vilhena,24,175.26,71.2,MF,Netherlands,78,81,13000000,2,3,High/ High
203886,A. Trebel,28,175.26,73.9,MF,France,78,79,11500000,1,4,High/ High
203980,K. Fortounis,26,154.94,76.2,MF,Greece,78,80,12500000,2,3,High/ Low
204105,K. Lala,27,152.4,78,DF,France,78,79,10000000,1,3,High/ Medium
204240,B. Reynet,28,185.42,84.8,GK,France,78,80,8500000,2,1,Medium/ Medium
204385,S. García,28,154.94,79.8,FW,Uruguay,78,78,11000000,1,3,High/ Low
204838,R. Jiménez,27,190.5,81.2,FW,Mexico,78,79,12000000,3,3,High/ High
205069,Bernat,26,170.18,67.1,DF,Spain,78,81,10500000,2,4,High/ Medium
205083,F. Fajr,30,152.4,71.2,MF,Morocco,78,78,10000000,2,3,High/ Medium
205633,L. Castro,29,182.88,78,MF,Argentina,78,78,10000000,2,4,High/ High
205659,A. Cragno,24,182.88,78,GK,Italy,78,84,10500000,1,1,Medium/ Medium
205850,L. Pavoletti,30,187.96,84.8,FW,Italy,78,78,10500000,2,3,High/ Low
205943,V. Chiricheş,29,182.88,74.8,DF,Romania,78,78,8500000,2,2,Medium/ Medium
206058,M. De Sciglio,26,182.88,78,DF,Italy,78,79,10000000,2,3,Medium/ Medium
206225,D. Cheryshev,28,152.4,73.9,MF,Russia,78,78,11000000,2,3,High/ Low
206511,M. Arnold,24,182.88,73.9,MF,Germany,78,83,13500000,2,3,High/ High
207421,L. Trossard,24,172.72,67.1,MF,Belgium,78,82,13500000,1,4,High/ Medium
207557,R. Olsen,29,195.58,86.2,GK,Sweden,78,78,7500000,1,1,Medium/ Medium
207807,R. Fraser,25,162.56,69.9,MF,Scotland,78,81,13000000,1,4,High/ Medium
207948,B. Traoré,23,154.94,73,FW,Burkina Faso,78,83,14000000,2,4,High/ Medium
208104,Matheus,26,187.96,76.2,GK,Brazil,78,82,9500000,1,1,Medium/ Medium
208141,Gabriel,25,187.96,82.1,MF,Brazil,78,82,13500000,1,3,Medium/ Medium
208268,B. Cristante,24,185.42,79.8,MF,Italy,78,84,14000000,2,4,Medium/ Medium
208520,H. Sakai,28,182.88,69.9,DF,Japan,78,78,8000000,1,2,High/ High
208574,F. Kostić,26,182.88,82.1,MF,Serbia,78,79,12500000,2,3,High/ Medium
208620,Omar Mascarell,26,154.94,76.2,MF,Spain,78,80,10500000,1,3,Low/ Medium
209519,G. Laborde,24,154.94,78,FW,France,78,83,14000000,1,3,High/ Medium
210665,M. Halstenberg,27,187.96,82.1,DF,Germany,78,79,10000000,2,3,High/ Medium
210935,D. Berardi,24,182.88,72.1,DF,Italy,78,83,14000000,2,4,High/ Low
211241,Rubén Peña,27,170.18,64.9,DF,Spain,78,79,10000000,1,4,High/ Low
211368,Bruma,24,172.72,69.9,MF,Portugal,78,82,13500000,2,4,High/ Medium
211706,Pere Pons,26,152.4,69.9,MF,Spain,78,81,13000000,1,3,Medium/ High
211990,O. Vlachodimos,24,187.96,77.1,GK,Greece,78,85,10500000,1,1,Medium/ Medium
212150,M. Meyer,23,172.72,68,MF,Germany,78,82,13500000,2,4,Medium/ Medium
212153,R. Gagliardini,24,190.5,77.1,MF,Italy,78,82,11500000,2,3,Medium/ High
212196,P. Sisto,24,172.72,68.9,MF,Denmark,78,84,14000000,1,4,High/ Medium
212213,Ricardo Esgaio,25,172.72,68,MF,Portugal,78,80,12500000,1,4,Medium/ High
212811,M. Lemina,25,182.88,84.8,MF,Gabon,78,83,13500000,2,3,Medium/ Medium
212886,W. Cyprien,24,154.94,74.8,MF,France,78,83,13500000,2,4,Medium/ Medium
212977,N. Stark,23,190.5,81.2,DF,Germany,78,84,12000000,1,2,High/ Medium
213296,N. Bentaleb,24,187.96,78,MF,Algeria,78,83,13500000,2,4,Medium/ Medium
213400,D. Laxalt,26,152.4,68,MF,Uruguay,78,79,12500000,2,4,High/ High
216655,Bastos,27,154.94,77.1,DF,Angola,78,79,10000000,2,2,Medium/ High
216700,M. Meza,26,154.94,76.2,MF,Argentina,78,79,12500000,1,4,High/ Low
216816,G. Simeone,23,154.94,81.2,FW,Argentina,78,85,15000000,2,3,High/ High
217940,D. Djené,27,175.26,71.2,DF,Togo,78,81,11000000,1,2,Medium/ High
219576,R. Battaglia,27,187.96,78.9,MF,Argentina,78,79,12000000,1,3,Medium/ High
219932,A. Sanabria,23,154.94,73.9,FW,Paraguay,78,85,15000000,1,4,High/ Medium
220182,J. Denayer,23,182.88,79.8,DF,Belgium,78,85,12500000,1,2,Medium/ High
220523,Y. Mina,24,195.58,93.9,DF,Colombia,78,85,12500000,1,2,Medium/ High
221491,N. Elvedi,22,187.96,78,DF,Switzerland,78,84,12000000,2,3,Medium/ Medium
222709,Petros,29,154.94,77.1,MF,Brazil,78,78,10000000,1,4,Medium/ High
223597,R. Aguilar,25,172.72,71.2,DF,France,78,82,11000000,1,4,High/ High
223627,O. Al Soma,29,190.5,86.2,FW,Syria,78,78,10500000,2,3,High/ Low
223682,Granell,30,175.26,69.9,MF,Spain,78,78,10000000,1,3,Medium/ Medium
223689,W. Weghorst,26,198.12,83.9,FW,Netherlands,78,80,13000000,1,3,High/ High
224031,A. Marušić,26,185.42,84.8,MF,Montenegro,78,78,11500000,1,4,High/ Medium
224179,Borja Iglesias,26,187.96,86.2,FW,Spain,78,81,13000000,1,3,High/ Medium
224232,N. Barella,22,172.72,68,MF,Italy,78,88,16500000,2,3,Medium/ Medium
224309,Joan Jordán,24,182.88,73.9,MF,Spain,78,83,13500000,1,4,Medium/ Medium
224458,Diogo Jota,22,152.4,73,MF,Portugal,78,86,15500000,2,4,High/ High
225100,J. Gomez,21,187.96,77.1,DF,England,78,88,14500000,1,3,Medium/ Medium
225309,N. Amiri,22,154.94,73,MF,Germany,78,85,14500000,1,4,Medium/ Medium
225663,A. Golovin,22,154.94,68.9,MF,Russia,78,84,14000000,1,4,High/ High
226078,Trezeguet,24,152.4,78,MF,Egypt,78,80,13000000,3,4,High/ Medium
226379,M. Díaz,33,187.96,83.9,GK,Argentina,78,78,6000000,1,1,Medium/ Medium
226766,Daniel Podence,23,162.56,64.9,MF,Portugal,78,84,14000000,1,4,High/ Medium
227535,R. Bentancur,21,187.96,72.1,MF,Uruguay,78,90,18500000,1,4,Medium/ Medium
227796,C. Pulisic,20,152.4,68.9,MF,United States,78,86,15000000,3,4,Medium/ Medium
227950,Yeray,24,182.88,78,DF,Spain,78,83,12000000,2,2,Medium/ Medium
228881,D. Calabria,22,175.26,69.9,DF,Italy,78,88,14500000,1,3,Medium/ Medium
229984,B. Chilwell,22,152.4,77.1,DF,England,78,85,12500000,1,3,High/ High
230020,P. Lees-Melou,25,185.42,68.9,MF,France,78,80,12500000,1,4,High/ High
230184,Ronaldo Esler,31,167.64,64.9,DF,Brazil,78,78,7500000,1,4,High/ Medium
230269,Claudio Coíntra,35,175.26,71.2,MF,Brazil,78,78,5000000,1,4,High/ Medium
230360,Everticinho,31,175.26,74.8,DF,Brazil,78,78,7500000,1,4,Medium/ Medium
230431,Sidney Pessinho,27,187.96,84.8,MF,Brazil,78,78,9000000,1,2,High/ High
231691,A. Lafont,20,193.04,82.1,GK,France,78,90,14000000,2,1,Medium/ Medium
231969,R. Malinovskyi,25,154.94,84.8,MF,Ukraine,78,82,13000000,1,4,High/ High
232097,A. Harit,21,154.94,67.1,MF,Morocco,78,86,15500000,2,5,High/ Medium
232381,Wesley,22,190.5,93.9,FW,Brazil,78,85,15000000,1,3,High/ High
235212,A. Hakimi,20,154.94,73,DF,Morocco,78,86,12500000,1,3,High/ Medium
235374,M. Lazzari,25,175.26,67.1,MF,Italy,78,79,12500000,1,3,High/ High
235424,D. Samassékou,23,152.4,68,MF,Mali,78,86,13000000,1,3,Medium/ Medium
235889,C. Ünder,21,172.72,66.2,DF,Turkey,78,87,16000000,1,3,Medium/ Medium
236632,David Neres,22,175.26,66.2,DF,Brazil,78,85,14500000,2,5,Medium/ Medium
164859,T. Walcott,29,175.26,68,MF,England,79,79,12500000,3,3,Medium/ Medium
165239,S. Nasri,31,175.26,74.8,MF,France,79,79,11000000,3,4,High/ Medium
167905,A. Valencia,33,154.94,83,DF,Ecuador,79,79,7000000,2,3,High/ Medium
169115,A. Masiello,33,182.88,82.1,DF,Italy,79,79,7000000,2,2,Medium/ High
170815,S. Defour,30,175.26,72.1,MF,Belgium,79,79,11500000,2,3,Medium/ Medium
171791,José Fonte,35,187.96,81.2,DF,Portugal,79,79,3800000,3,2,Medium/ High
171833,D. Sturridge,29,154.94,76.2,FW,England,79,79,13000000,3,4,Medium/ Low
172522,D. Wass,29,154.94,73.9,MF,Denmark,79,79,12000000,2,4,Medium/ Medium
176550,D. Ospina,30,182.88,79.8,GK,Colombia,79,79,8500000,2,1,Medium/ Medium
176731,P. Wernbloom,32,187.96,83.9,MF,Sweden,79,79,7000000,2,3,Medium/ High
177633,Ángel,31,172.72,68,FW,Spain,79,79,11500000,1,3,High/ Medium
177644,Kiko Casilla,32,190.5,86.2,GK,Spain,79,79,7500000,2,1,Medium/ Medium
178213,E. Capoue,30,190.5,87.1,MF,France,79,79,10000000,2,3,Low/ Medium
178224,J. Hernández,30,175.26,73,FW,Mexico,79,79,12000000,3,3,Medium/ Low
178311,Eder,32,152.4,72.1,FW,Italy,79,79,11500000,3,4,High/ Medium
180216,S. Coleman,30,152.4,77.1,DF,Republic of Ireland,79,79,9500000,2,3,High/ High
180334,Marcelo,31,190.5,84.8,DF,Brazil,79,79,8500000,2,2,Low/ Medium
180819,A. Lallana,30,152.4,73,MF,England,79,79,11500000,3,4,High/ High
181098,M. Hasebe,35,154.94,72.1,DF,Japan,79,79,3800000,2,3,Medium/ Medium
181820,S. Jovetić,29,182.88,78.9,FW,Montenegro,79,79,13000000,3,3,Medium/ Medium
183285,M. Sakho,29,187.96,83,DF,France,79,80,11500000,3,2,Medium/ High
183427,F. Delph,29,175.26,78,DF,England,79,79,10000000,2,3,Medium/ High
183892,G. Mercado,31,154.94,83,DF,Argentina,79,79,8500000,1,2,Medium/ Medium
184120,Bruno,34,182.88,73,MF,Spain,79,79,6000000,3,3,Medium/ High
184134,Fernando,31,182.88,76.2,MF,Brazil,79,79,9500000,2,3,Medium/ Medium
184252,L. Pratto,30,187.96,91.2,FW,Argentina,79,79,12000000,2,3,High/ Medium
184881,S. Feghouli,29,175.26,74.8,MF,Algeria,79,79,12500000,3,4,High/ Low
184949,Mariano,32,152.4,68.9,DF,Brazil,79,79,7000000,1,3,High/ Medium
185431,N. Kalinić,31,187.96,79.8,FW,Croatia,79,79,12000000,3,3,High/ High
186148,R. Zieler,30,187.96,81.2,GK,Germany,79,80,10000000,2,1,Medium/ Medium
186832,K. Asamoah,30,172.72,74.8,DF,Ghana,79,79,9500000,2,4,High/ High
187347,I. Smolnikov,30,152.4,69.9,DF,Russia,79,79,,2,3,High/ High
188081,Alex Teixeira,29,172.72,69.9,FW,Brazil,79,79,13000000,3,4,High/ Medium
188388,R. Boudebouz,29,152.4,73.9,MF,Algeria,79,79,12500000,2,4,High/ Medium
