Id,Overall_Rating,Potential,Crossing,Finishing,Heading_Accuracy,Short_Passing,Volleys,Dribbling,Curve,Freekick_Accuracy,Long_Passing,Ball_Control,Acceleration,Sprint_Speed,Agility,Reactions,Balance,Shot_Power,Jumping,Stamina,Strength,Long_Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,Standing_Tackle,Sliding_Tackle,Gk_Diving,Gk_Handling,Gk_Kicking,Gk_Positioning,Gk_Reflexes,Log Value_Euro,Age,Log Predicted Value_Euro,Name,Value_Euro,Predicted Value_Euro
216493,64.0,67.0,50.0,31.0,58.0,56.0,38.0,49.0,35.0,31.0,39.0,59.0,64.0,67.0,54.0,66.0,56.0,39.0,72.0,77.0,78.0,35.0,65.0,66.0,34.0,46.0,46.0,55.0,62.0,67.0,69.0,11.0,13.0,6.0,13.0,13.0,13.071070083016778,25,12.54161976965372,F. Menig,"474,999","279,741"
213933,64.0,71.0,69.0,36.0,62.0,64.0,38.0,59.0,66.0,31.0,63.0,66.0,74.0,72.0,65.0,69.0,56.0,72.0,80.0,78.0,65.0,62.0,72.0,69.0,47.0,55.0,30.0,65.0,67.0,69.0,64.0,12.0,6.0,12.0,9.0,9.0,13.38472764187182,22,15.577302090412106,L. Wahlqvist,"649,999","5,822,859"
245439,64.0,76.0,33.0,28.0,65.0,58.0,31.0,42.0,33.0,25.0,41.0,58.0,65.0,64.0,58.0,58.0,60.0,42.0,67.0,66.0,61.0,22.0,63.0,62.0,41.0,32.0,38.0,56.0,64.0,68.0,63.0,14.0,8.0,15.0,11.0,7.0,13.493926933836812,21,14.127338222208666,G. Ferrari,"725,000","1,365,919"
243647,64.0,73.0,11.0,10.0,14.0,27.0,15.0,10.0,10.0,14.0,22.0,14.0,19.0,23.0,22.0,45.0,24.0,18.0,32.0,25.0,64.0,11.0,22.0,14.0,14.0,35.0,16.0,49.0,14.0,13.0,10.0,68.0,64.0,69.0,67.0,62.0,13.17115354157376,20,12.399325862061712,A. Bayındır,"524,999","242,637"
241855,64.0,71.0,68.0,31.0,59.0,70.0,58.0,54.0,65.0,28.0,58.0,65.0,63.0,58.0,60.0,63.0,57.0,48.0,52.0,60.0,57.0,35.0,62.0,65.0,49.0,53.0,30.0,48.0,60.0,63.0,62.0,7.0,5.0,10.0,11.0,9.0,13.217673557208654,22,11.11641669587697,Genís,"550,000","67,266"
210367,64.0,66.0,45.0,40.0,59.0,63.0,38.0,58.0,41.0,37.0,61.0,62.0,62.0,58.0,69.0,60.0,64.0,52.0,78.0,79.0,70.0,44.0,67.0,59.0,44.0,61.0,45.0,53.0,60.0,62.0,61.0,9.0,12.0,10.0,8.0,9.0,13.017002861746503,26,13.486346210584234,J. Tillson,"450,000","719,524"
208831,64.0,64.0,29.0,19.0,64.0,56.0,20.0,28.0,21.0,20.0,45.0,51.0,29.0,29.0,23.0,60.0,38.0,40.0,43.0,34.0,83.0,21.0,70.0,59.0,19.0,41.0,23.0,50.0,73.0,63.0,49.0,8.0,14.0,13.0,7.0,16.0,11.84939770159144,35,14.224165428928812,S. McNulty,"139,999","1,504,792"
205759,64.0,70.0,16.0,12.0,17.0,30.0,19.0,17.0,17.0,15.0,18.0,20.0,34.0,42.0,34.0,57.0,35.0,24.0,50.0,34.0,60.0,14.0,24.0,18.0,10.0,27.0,21.0,58.0,12.0,19.0,11.0,66.0,60.0,59.0,60.0,68.0,13.017002861746503,25,14.395639228696954,D. Stojanović,"450,000","1,786,268"
182206,64.0,64.0,23.0,19.0,11.0,26.0,12.0,14.0,11.0,11.0,34.0,33.0,54.0,50.0,56.0,68.0,51.0,15.0,62.0,32.0,73.0,11.0,29.0,16.0,12.0,48.0,14.0,47.0,10.0,19.0,19.0,65.0,60.0,61.0,61.0,64.0,12.611537753638338,30,13.302369639731783,R. O'Donnell,"299,999","598,612"
239038,64.0,73.0,55.0,51.0,60.0,68.0,50.0,65.0,50.0,50.0,60.0,67.0,69.0,69.0,63.0,62.0,66.0,60.0,61.0,74.0,69.0,58.0,57.0,57.0,59.0,61.0,50.0,64.0,63.0,64.0,55.0,8.0,12.0,10.0,10.0,12.0,13.304684934198283,23,11.294162651862472,R. Basque,"599,999","80,351"
231614,64.0,76.0,54.0,59.0,68.0,61.0,43.0,63.0,47.0,37.0,45.0,64.0,77.0,85.0,69.0,64.0,57.0,66.0,67.0,63.0,67.0,56.0,55.0,38.0,62.0,55.0,70.0,53.0,42.0,35.0,28.0,12.0,9.0,13.0,6.0,8.0,13.592367006650065,21,13.118610415187263,F. Reese,"800,000","498,127"
243645,64.0,66.0,38.0,27.0,66.0,52.0,35.0,44.0,40.0,26.0,45.0,41.0,55.0,55.0,50.0,58.0,60.0,41.0,81.0,65.0,84.0,23.0,73.0,56.0,34.0,34.0,30.0,54.0,60.0,62.0,61.0,7.0,9.0,7.0,10.0,6.0,13.017002861746503,27,18.222688155361816,C. Rawlinson,"450,000","82,037,593"
233917,64.0,79.0,46.0,53.0,37.0,65.0,41.0,68.0,44.0,38.0,45.0,68.0,86.0,90.0,82.0,57.0,79.0,60.0,86.0,65.0,65.0,58.0,39.0,33.0,46.0,69.0,53.0,58.0,41.0,39.0,34.0,6.0,11.0,6.0,11.0,7.0,13.815510557964274,21,14.764230702668508,D. Kutesa,"999,999","2,582,402"
221373,64.0,66.0,44.0,65.0,68.0,62.0,50.0,61.0,46.0,52.0,57.0,59.0,70.0,71.0,65.0,59.0,58.0,59.0,81.0,69.0,72.0,56.0,60.0,36.0,63.0,44.0,40.0,55.0,33.0,28.0,35.0,7.0,7.0,10.0,10.0,7.0,13.217673557208654,25,15.141520949731765,M. Al Saiari,"550,000","3,765,988"
229052,64.0,69.0,13.0,15.0,11.0,26.0,17.0,13.0,12.0,14.0,17.0,22.0,42.0,56.0,33.0,59.0,45.0,18.0,67.0,22.0,73.0,17.0,18.0,21.0,16.0,24.0,22.0,50.0,20.0,12.0,19.0,62.0,63.0,62.0,65.0,66.0,12.959844447906553,26,14.02105632385477,O. Özenç,"424,999","1,228,195"
223676,64.0,66.0,64.0,57.0,51.0,61.0,45.0,66.0,65.0,43.0,56.0,64.0,72.0,72.0,69.0,58.0,67.0,51.0,34.0,69.0,40.0,49.0,38.0,42.0,54.0,56.0,55.0,45.0,51.0,45.0,43.0,7.0,8.0,13.0,9.0,13.0,13.217673557208654,25,13.666474658782306,R. Renner,"550,000","861,538"
211900,64.0,66.0,43.0,19.0,66.0,53.0,29.0,29.0,26.0,29.0,57.0,43.0,57.0,54.0,45.0,53.0,56.0,33.0,69.0,53.0,83.0,25.0,78.0,55.0,23.0,27.0,39.0,58.0,63.0,64.0,61.0,7.0,15.0,8.0,14.0,14.0,13.017002861746503,27,13.072415247616792,A. Winkler,"450,000","475,639"
205755,64.0,64.0,57.0,27.0,56.0,50.0,31.0,47.0,36.0,34.0,55.0,54.0,56.0,62.0,55.0,59.0,57.0,65.0,64.0,74.0,76.0,42.0,76.0,64.0,38.0,43.0,43.0,55.0,64.0,58.0,61.0,12.0,13.0,12.0,10.0,9.0,12.611537753638338,32,10.963528952049181,Z. Tsiskaridze,"299,999","57,729"
217803,64.0,64.0,58.0,42.0,49.0,70.0,45.0,57.0,58.0,50.0,66.0,67.0,69.0,72.0,68.0,65.0,66.0,56.0,58.0,83.0,77.0,59.0,70.0,53.0,41.0,58.0,38.0,50.0,64.0,61.0,53.0,9.0,16.0,6.0,10.0,12.0,12.959844447906553,31,14.861967592403348,S. Domínguez,"424,999","2,847,544"
216779,64.0,69.0,14.0,18.0,19.0,23.0,14.0,21.0,12.0,12.0,18.0,21.0,44.0,42.0,39.0,55.0,56.0,22.0,50.0,21.0,55.0,13.0,19.0,22.0,18.0,11.0,22.0,54.0,5.0,13.0,13.0,68.0,65.0,64.0,60.0,65.0,12.959844447906553,25,11.576466930408936,F. Ruberto,"424,999","106,560"
244938,64.0,81.0,42.0,27.0,61.0,60.0,29.0,48.0,33.0,25.0,51.0,60.0,64.0,63.0,58.0,62.0,66.0,37.0,69.0,63.0,62.0,29.0,66.0,64.0,23.0,31.0,40.0,59.0,61.0,65.0,64.0,7.0,14.0,13.0,11.0,6.0,13.681979165339751,20,13.52020819839237,Montero,"874,999","744,306"
225738,64.0,80.0,65.0,59.0,54.0,64.0,47.0,71.0,74.0,70.0,56.0,69.0,65.0,63.0,55.0,52.0,70.0,71.0,61.0,38.0,46.0,65.0,30.0,27.0,62.0,59.0,59.0,45.0,29.0,21.0,14.0,13.0,11.0,14.0,15.0,13.0,13.815510557964274,20,12.485404793803323,Kuki Zalazar,"999,999","264,449"
212938,64.0,65.0,29.0,34.0,62.0,53.0,34.0,43.0,34.0,31.0,49.0,55.0,66.0,71.0,56.0,55.0,60.0,63.0,71.0,70.0,74.0,48.0,67.0,64.0,35.0,35.0,38.0,53.0,62.0,62.0,63.0,6.0,15.0,7.0,6.0,9.0,13.017002861746503,27,13.993840454816588,B. Moe,"450,000","1,195,219"
212682,64.0,71.0,46.0,43.0,55.0,66.0,48.0,61.0,45.0,35.0,65.0,64.0,71.0,70.0,75.0,59.0,72.0,61.0,67.0,78.0,68.0,60.0,62.0,63.0,53.0,64.0,47.0,61.0,62.0,62.0,60.0,14.0,7.0,7.0,8.0,16.0,13.345506928718539,22,11.974664651803755,B. Morris,"625,000","158,683"
212170,64.0,70.0,52.0,59.0,58.0,66.0,48.0,66.0,55.0,50.0,60.0,66.0,79.0,78.0,71.0,62.0,65.0,59.0,80.0,76.0,47.0,60.0,49.0,53.0,56.0,55.0,57.0,59.0,59.0,61.0,62.0,6.0,10.0,9.0,6.0,7.0,13.17115354157376,24,13.878327172163466,M. Desler,"524,999","1,064,831"
242121,64.0,64.0,53.0,42.0,59.0,62.0,37.0,44.0,32.0,36.0,56.0,49.0,54.0,60.0,54.0,61.0,57.0,59.0,74.0,72.0,69.0,62.0,68.0,63.0,37.0,43.0,58.0,54.0,60.0,66.0,58.0,5.0,13.0,11.0,9.0,9.0,11.84939770159144,35,14.361011549272636,R. Takasugi,"139,999","1,725,472"
239817,64.0,79.0,56.0,42.0,60.0,65.0,50.0,70.0,59.0,50.0,64.0,69.0,71.0,72.0,64.0,60.0,64.0,64.0,68.0,62.0,74.0,55.0,65.0,63.0,55.0,61.0,50.0,59.0,65.0,65.0,59.0,11.0,6.0,13.0,5.0,10.0,13.764217263576723,20,13.113900467431588,B. Soumaré,"949,999","495,786"
235465,64.0,72.0,60.0,31.0,44.0,52.0,32.0,61.0,39.0,36.0,50.0,59.0,72.0,67.0,69.0,59.0,64.0,35.0,67.0,71.0,54.0,29.0,54.0,60.0,49.0,37.0,44.0,55.0,65.0,67.0,68.0,10.0,8.0,15.0,12.0,8.0,13.262125319779487,23,14.836721172053634,Seo Young Jae,"575,000","2,776,554"
188872,64.0,64.0,62.0,30.0,58.0,62.0,38.0,64.0,49.0,45.0,54.0,62.0,71.0,84.0,66.0,63.0,59.0,61.0,62.0,74.0,73.0,47.0,73.0,54.0,46.0,41.0,47.0,66.0,62.0,63.0,58.0,15.0,15.0,12.0,7.0,9.0,12.765688433465597,30,13.146176623645879,A. Bittroff,"350,000","512,049"
50632,64.0,64.0,25.0,32.0,66.0,50.0,13.0,35.0,38.0,37.0,48.0,44.0,32.0,33.0,49.0,62.0,32.0,50.0,71.0,62.0,80.0,43.0,72.0,63.0,43.0,56.0,37.0,63.0,65.0,60.0,59.0,11.0,10.0,14.0,10.0,15.0,11.002099841204238,37,13.262298748539802,P. Clarke,"60,000","575,099"
235464,64.0,74.0,22.0,22.0,64.0,56.0,35.0,38.0,21.0,28.0,45.0,53.0,65.0,68.0,50.0,59.0,54.0,38.0,68.0,67.0,73.0,21.0,57.0,67.0,26.0,33.0,32.0,54.0,60.0,65.0,62.0,7.0,6.0,13.0,10.0,13.0,13.38472764187182,21,11.184190665546947,J. Storey,"649,999","71,983"
232136,64.0,72.0,41.0,31.0,63.0,48.0,29.0,38.0,26.0,26.0,52.0,43.0,53.0,50.0,43.0,51.0,32.0,41.0,54.0,56.0,90.0,34.0,69.0,58.0,26.0,33.0,27.0,48.0,63.0,66.0,56.0,12.0,11.0,9.0,12.0,12.0,13.262125319779487,23,14.520893783718954,F. Mayembo,"575,000","2,024,622"
242631,64.0,71.0,24.0,22.0,65.0,48.0,26.0,32.0,21.0,23.0,45.0,41.0,66.0,62.0,55.0,58.0,58.0,30.0,79.0,59.0,75.0,18.0,70.0,62.0,28.0,27.0,31.0,59.0,62.0,62.0,59.0,13.0,11.0,14.0,9.0,15.0,13.217673557208654,23,12.131598728402572,T. Hilliard-Arce,"550,000","185,646"
169415,64.0,64.0,15.0,17.0,14.0,27.0,11.0,18.0,17.0,12.0,27.0,23.0,57.0,57.0,65.0,64.0,56.0,23.0,70.0,28.0,69.0,16.0,29.0,14.0,11.0,37.0,24.0,44.0,19.0,13.0,12.0,71.0,54.0,60.0,63.0,66.0,11.608235644774552,36,18.146989611445555,E. Hernández,"109,999","76,056,695"
190169,64.0,64.0,15.0,11.0,11.0,22.0,11.0,11.0,17.0,17.0,25.0,22.0,34.0,33.0,39.0,50.0,32.0,15.0,42.0,29.0,75.0,11.0,18.0,10.0,11.0,31.0,20.0,50.0,11.0,11.0,11.0,68.0,63.0,60.0,62.0,65.0,12.506177237980511,31,11.836097195042035,D. Telgenkamp,"269,999","138,150"
245209,64.0,79.0,62.0,55.0,51.0,63.0,50.0,59.0,67.0,65.0,64.0,66.0,66.0,62.0,54.0,51.0,58.0,65.0,65.0,77.0,69.0,66.0,68.0,65.0,55.0,61.0,61.0,59.0,62.0,64.0,61.0,7.0,15.0,9.0,14.0,15.0,13.764217263576723,19,11.520636155694378,M. Sadílek,"949,999","100,774"
207833,64.0,69.0,17.0,7.0,13.0,34.0,6.0,14.0,18.0,15.0,26.0,8.0,40.0,48.0,38.0,62.0,51.0,29.0,54.0,45.0,61.0,13.0,18.0,23.0,9.0,15.0,28.0,27.0,21.0,17.0,16.0,62.0,62.0,62.0,62.0,68.0,12.959844447906553,26,13.612771222909005,Leonardo,"424,999","816,491"
244952,64.0,80.0,63.0,33.0,63.0,64.0,41.0,71.0,46.0,36.0,61.0,61.0,81.0,75.0,80.0,59.0,48.0,39.0,59.0,70.0,56.0,34.0,71.0,47.0,56.0,45.0,42.0,53.0,59.0,64.0,64.0,9.0,7.0,14.0,8.0,6.0,13.681979165339751,20,13.0211123125721,V. Loroña,"874,999","451,853"
244184,64.0,70.0,47.0,58.0,53.0,64.0,34.0,63.0,36.0,34.0,61.0,64.0,68.0,66.0,67.0,64.0,64.0,61.0,71.0,76.0,65.0,52.0,76.0,62.0,61.0,58.0,41.0,47.0,57.0,62.0,54.0,6.0,10.0,15.0,8.0,6.0,13.17115354157376,23,12.547109863545659,Bura,"524,999","281,281"
243928,64.0,68.0,52.0,45.0,60.0,66.0,45.0,51.0,49.0,39.0,63.0,58.0,64.0,62.0,51.0,57.0,53.0,57.0,65.0,55.0,78.0,49.0,79.0,60.0,40.0,52.0,39.0,59.0,62.0,64.0,62.0,13.0,14.0,14.0,15.0,13.0,13.071070083016778,26,13.204556607977864,S. Gbegnon,"474,999","542,832"
206040,64.0,65.0,65.0,48.0,59.0,60.0,40.0,62.0,60.0,56.0,60.0,64.0,74.0,72.0,70.0,60.0,74.0,65.0,74.0,54.0,69.0,62.0,67.0,61.0,61.0,58.0,43.0,65.0,65.0,63.0,64.0,15.0,13.0,8.0,8.0,6.0,12.959844447906553,27,14.346148797267203,B. Verboom,"424,999","1,700,016"
224470,64.0,71.0,65.0,39.0,60.0,68.0,31.0,59.0,54.0,59.0,68.0,58.0,54.0,66.0,74.0,68.0,70.0,46.0,54.0,62.0,74.0,41.0,83.0,65.0,61.0,65.0,62.0,51.0,74.0,67.0,64.0,7.0,13.0,13.0,9.0,7.0,13.345506928718539,23,14.015937240699698,He Chao,"625,000","1,221,924"
216790,64.0,72.0,68.0,58.0,58.0,66.0,43.0,63.0,66.0,67.0,64.0,64.0,63.0,58.0,76.0,56.0,74.0,68.0,63.0,69.0,65.0,65.0,65.0,57.0,63.0,64.0,34.0,61.0,60.0,61.0,57.0,7.0,6.0,13.0,15.0,12.0,13.38472764187182,23,14.798260941453306,C. Grant,"649,999","2,671,794"
213206,64.0,68.0,13.0,17.0,17.0,24.0,19.0,16.0,13.0,16.0,18.0,18.0,49.0,44.0,48.0,54.0,50.0,15.0,55.0,32.0,75.0,15.0,15.0,17.0,13.0,17.0,25.0,24.0,15.0,17.0,16.0,67.0,64.0,62.0,62.0,64.0,12.89921982609012,27,15.726891528395596,B. Stuver,"400,000","6,762,421"
238805,64.0,70.0,50.0,66.0,44.0,61.0,63.0,68.0,63.0,43.0,37.0,65.0,89.0,79.0,87.0,65.0,85.0,59.0,65.0,77.0,34.0,59.0,35.0,19.0,66.0,52.0,59.0,50.0,24.0,14.0,15.0,14.0,6.0,14.0,14.0,7.0,13.345506928718539,23,14.147589073317583,F. Hansch,"625,000","1,393,862"
233173,64.0,65.0,54.0,52.0,39.0,66.0,44.0,57.0,52.0,56.0,65.0,68.0,80.0,76.0,79.0,61.0,78.0,71.0,75.0,81.0,54.0,54.0,56.0,57.0,50.0,62.0,44.0,57.0,48.0,56.0,51.0,10.0,13.0,11.0,9.0,6.0,13.17115354157376,27,17.062973910732282,H. Shimoda,"524,999","25,725,001"
221397,64.0,75.0,49.0,56.0,42.0,72.0,58.0,64.0,66.0,59.0,69.0,69.0,53.0,58.0,66.0,58.0,67.0,59.0,59.0,52.0,33.0,66.0,63.0,59.0,56.0,71.0,55.0,62.0,50.0,68.0,66.0,11.0,10.0,16.0,15.0,13.0,13.422467969854667,22,13.555928013570206,Dani Molina,"675,000","771,373"
247508,64.0,82.0,42.0,70.0,69.0,59.0,53.0,63.0,47.0,48.0,49.0,65.0,67.0,63.0,61.0,55.0,66.0,63.0,67.0,59.0,48.0,59.0,47.0,21.0,58.0,60.0,69.0,56.0,18.0,16.0,20.0,7.0,13.0,7.0,10.0,13.0,13.790192749979985,19,12.450675080459051,M. Güçlü,"975,000","255,422"
175316,64.0,64.0,54.0,50.0,59.0,65.0,12.0,65.0,37.0,55.0,58.0,63.0,63.0,65.0,74.0,63.0,79.0,58.0,76.0,73.0,61.0,29.0,69.0,59.0,54.0,62.0,53.0,57.0,65.0,66.0,60.0,6.0,12.0,7.0,13.0,9.0,12.691580461311874,31,12.425861501887338,L. Stevenson,"324,999","249,162"
232916,64.0,64.0,62.0,62.0,47.0,63.0,55.0,68.0,60.0,43.0,60.0,63.0,73.0,70.0,71.0,61.0,81.0,63.0,65.0,63.0,61.0,57.0,53.0,54.0,56.0,57.0,59.0,59.0,47.0,49.0,51.0,12.0,11.0,9.0,11.0,11.0,13.122363377404328,26,15.127132258946792,K. Ogawa,"499,999","3,712,188"
229588,64.0,71.0,63.0,48.0,42.0,68.0,43.0,63.0,78.0,69.0,64.0,66.0,76.0,73.0,89.0,54.0,77.0,67.0,58.0,61.0,58.0,61.0,55.0,59.0,58.0,66.0,49.0,62.0,51.0,56.0,42.0,6.0,10.0,8.0,10.0,11.0,13.345506928718539,24,11.859816812084187,R. Zambrano,"625,000","141,466"
138729,64.0,64.0,56.0,63.0,61.0,65.0,45.0,60.0,65.0,62.0,64.0,63.0,52.0,60.0,61.0,67.0,69.0,69.0,66.0,61.0,72.0,64.0,67.0,46.0,67.0,65.0,62.0,66.0,55.0,56.0,54.0,11.0,11.0,11.0,10.0,14.0,12.154779351142624,36,14.097492409498948,K. Risgård,"190,000","1,325,754"
239592,64.0,75.0,45.0,65.0,65.0,60.0,51.0,65.0,50.0,45.0,42.0,65.0,68.0,67.0,65.0,60.0,74.0,64.0,60.0,55.0,59.0,60.0,40.0,13.0,60.0,55.0,72.0,62.0,21.0,19.0,20.0,10.0,10.0,6.0,11.0,5.0,13.493926933836812,19,15.414203365467406,J. Macías,"725,000","4,946,562"
232680,64.0,65.0,57.0,55.0,26.0,64.0,54.0,69.0,41.0,57.0,62.0,67.0,78.0,75.0,76.0,53.0,52.0,67.0,34.0,59.0,61.0,61.0,45.0,48.0,55.0,54.0,47.0,45.0,35.0,33.0,32.0,15.0,11.0,12.0,9.0,9.0,13.17115354157376,26,13.842823063751094,A. Al Qahtani,"524,999","1,027,688"
224488,64.0,70.0,59.0,54.0,50.0,67.0,60.0,68.0,64.0,50.0,64.0,68.0,64.0,66.0,72.0,57.0,68.0,66.0,62.0,65.0,61.0,59.0,49.0,48.0,61.0,66.0,51.0,58.0,42.0,53.0,46.0,8.0,7.0,13.0,7.0,16.0,13.304684934198283,23,11.407364688652693,F. Soyalp,"599,999","89,981"
202728,64.0,65.0,54.0,36.0,58.0,61.0,30.0,54.0,37.0,40.0,51.0,55.0,62.0,63.0,62.0,58.0,60.0,43.0,71.0,75.0,72.0,34.0,61.0,66.0,54.0,53.0,42.0,58.0,58.0,66.0,63.0,14.0,13.0,13.0,14.0,8.0,13.017002861746503,27,13.098769335626473,D. Bowles,"450,000","488,341"
222183,64.0,65.0,66.0,34.0,51.0,64.0,20.0,50.0,56.0,27.0,66.0,51.0,69.0,70.0,66.0,60.0,67.0,34.0,56.0,87.0,65.0,23.0,72.0,64.0,40.0,41.0,35.0,56.0,60.0,68.0,65.0,9.0,9.0,16.0,10.0,7.0,12.959844447906553,28,13.530681472634754,Eddy Francis,"424,999","752,142"
237286,64.0,79.0,33.0,66.0,64.0,47.0,60.0,57.0,32.0,31.0,30.0,61.0,72.0,69.0,62.0,65.0,68.0,68.0,72.0,60.0,57.0,55.0,50.0,16.0,65.0,47.0,61.0,55.0,12.0,18.0,15.0,12.0,8.0,12.0,13.0,12.0,13.764217263576723,19,14.324951071304117,A. Connolly,"949,999","1,664,359"
232166,64.0,67.0,63.0,68.0,65.0,64.0,48.0,64.0,60.0,59.0,58.0,66.0,69.0,73.0,61.0,62.0,60.0,66.0,63.0,66.0,64.0,55.0,66.0,53.0,60.0,59.0,66.0,61.0,47.0,43.0,42.0,14.0,10.0,9.0,14.0,9.0,13.262125319779487,25,12.437547322495952,F. Herbers,"575,000","252,091"
211174,64.0,67.0,55.0,44.0,51.0,65.0,45.0,65.0,36.0,47.0,63.0,65.0,63.0,68.0,67.0,65.0,65.0,67.0,69.0,65.0,67.0,55.0,69.0,67.0,43.0,64.0,50.0,61.0,64.0,64.0,63.0,9.0,14.0,13.0,16.0,12.0,13.071070083016778,25,15.525373197079125,F. Sporkslede,"474,999","5,528,202"
228069,64.0,70.0,49.0,62.0,49.0,60.0,59.0,66.0,59.0,34.0,57.0,64.0,84.0,91.0,80.0,56.0,80.0,63.0,62.0,61.0,48.0,53.0,35.0,17.0,51.0,57.0,60.0,48.0,23.0,22.0,19.0,10.0,9.0,8.0,8.0,15.0,13.345506928718539,24,12.917000008245157,K. Mercado,"625,000","407,175"
225253,64.0,67.0,43.0,50.0,63.0,65.0,45.0,52.0,46.0,32.0,58.0,60.0,47.0,63.0,47.0,64.0,51.0,59.0,61.0,68.0,77.0,43.0,66.0,66.0,44.0,42.0,59.0,49.0,62.0,68.0,57.0,15.0,13.0,11.0,16.0,10.0,13.071070083016778,24,13.22250928459752,H. Artarslan,"474,999","552,666"
216805,64.0,66.0,14.0,12.0,13.0,40.0,13.0,15.0,17.0,12.0,35.0,20.0,32.0,48.0,43.0,60.0,63.0,55.0,57.0,35.0,63.0,16.0,11.0,15.0,13.0,34.0,16.0,51.0,15.0,11.0,12.0,66.0,61.0,59.0,59.0,68.0,12.834681304952548,28,14.264716504495535,L. Moreira,"375,000","1,567,067"
213221,64.0,70.0,56.0,35.0,63.0,65.0,43.0,57.0,59.0,34.0,67.0,63.0,76.0,75.0,74.0,60.0,75.0,58.0,77.0,55.0,58.0,49.0,63.0,65.0,41.0,58.0,46.0,71.0,62.0,65.0,66.0,13.0,12.0,9.0,12.0,15.0,13.17115354157376,24,12.345656974296755,D. Diagné,"524,999","229,959"
211173,64.0,69.0,36.0,62.0,63.0,49.0,46.0,61.0,52.0,37.0,34.0,63.0,64.0,70.0,67.0,59.0,49.0,63.0,83.0,57.0,82.0,55.0,45.0,20.0,64.0,48.0,68.0,56.0,18.0,19.0,14.0,12.0,13.0,16.0,10.0,13.0,13.345506928718539,25,15.33877946543471,S. Al Shehri,"625,000","4,587,195"
204773,64.0,65.0,15.0,9.0,16.0,31.0,10.0,10.0,10.0,9.0,19.0,22.0,49.0,50.0,37.0,55.0,57.0,23.0,59.0,27.0,77.0,8.0,19.0,21.0,18.0,11.0,15.0,52.0,10.0,19.0,18.0,66.0,61.0,61.0,65.0,66.0,12.765688433465597,27,14.611159106677972,M. Jeannin,"350,000","2,215,877"
203237,64.0,64.0,14.0,19.0,19.0,35.0,12.0,12.0,11.0,13.0,34.0,13.0,42.0,34.0,44.0,61.0,52.0,18.0,43.0,32.0,60.0,14.0,32.0,22.0,10.0,57.0,25.0,59.0,13.0,13.0,18.0,64.0,60.0,62.0,65.0,63.0,12.611537753638338,29,15.88726148389532,Yu Sang Hun,"299,999","7,938,711"
239096,64.0,73.0,39.0,35.0,65.0,66.0,27.0,63.0,42.0,31.0,63.0,66.0,56.0,61.0,59.0,55.0,38.0,47.0,55.0,59.0,71.0,29.0,61.0,60.0,34.0,59.0,38.0,55.0,63.0,67.0,59.0,12.0,10.0,6.0,11.0,5.0,13.304684934198283,22,14.088974207576129,A. Karazor,"599,999","1,314,509"
233976,64.0,64.0,14.0,6.0,11.0,19.0,8.0,12.0,9.0,11.0,16.0,16.0,48.0,49.0,50.0,65.0,61.0,14.0,75.0,39.0,65.0,7.0,20.0,11.0,9.0,37.0,19.0,61.0,9.0,8.0,11.0,59.0,47.0,66.0,72.0,74.0,12.100712129872347,35,13.210271906783666,Nelson Freitosa,"179,999","545,944"
225016,64.0,69.0,62.0,63.0,57.0,67.0,49.0,60.0,48.0,40.0,61.0,64.0,71.0,70.0,60.0,60.0,69.0,59.0,64.0,76.0,65.0,48.0,64.0,65.0,61.0,58.0,57.0,53.0,64.0,68.0,68.0,9.0,11.0,8.0,14.0,16.0,13.304684934198283,24,11.516538098555923,G. Di Noia,"599,999","100,361"
241911,64.0,69.0,64.0,32.0,60.0,65.0,20.0,55.0,60.0,60.0,68.0,62.0,56.0,54.0,51.0,58.0,61.0,77.0,64.0,68.0,77.0,53.0,58.0,63.0,28.0,58.0,48.0,45.0,63.0,62.0,58.0,7.0,11.0,13.0,15.0,10.0,13.122363377404328,23,15.306876921480582,D. Kvande,"499,999","4,443,162"
230391,64.0,64.0,41.0,22.0,55.0,59.0,47.0,21.0,33.0,44.0,46.0,48.0,57.0,72.0,75.0,54.0,46.0,52.0,55.0,45.0,70.0,45.0,61.0,56.0,25.0,34.0,43.0,75.0,75.0,70.0,59.0,17.0,19.0,16.0,11.0,15.0,12.691580461311874,31,11.996992541671576,Perceval Acunha,"324,999","162,266"
229367,64.0,74.0,57.0,64.0,59.0,51.0,52.0,62.0,57.0,46.0,38.0,63.0,71.0,70.0,64.0,60.0,65.0,63.0,73.0,66.0,84.0,64.0,33.0,21.0,63.0,55.0,61.0,65.0,16.0,35.0,27.0,14.0,9.0,9.0,10.0,11.0,13.527828485512494,21,12.350605262694812,S. Humphrys,"750,000","231,099"
226295,64.0,73.0,58.0,64.0,48.0,60.0,56.0,76.0,63.0,55.0,50.0,75.0,69.0,68.0,92.0,49.0,90.0,54.0,47.0,54.0,32.0,55.0,22.0,12.0,60.0,46.0,57.0,60.0,28.0,13.0,12.0,12.0,9.0,14.0,15.0,11.0,13.422467969854667,20,12.79195559335024,B. Boutobba,"675,000","359,315"
