Ntn_no,Play_Id,National_Team
14963,240699,
14964,230459,
14965,211515,
14966,191034,
14967,204346,
14968,198970,
14969,194361,
14970,183353,
14971,171321,
14972,206649,
14973,201529,
14974,192824,
14975,185144,
14976,241720,
14977,196151,
14978,193847,
14979,222775,
14980,146487,
14981,198455,
14982,227638,
14983,213302,
14984,207669,
14985,190516,
14986,232756,
14987,213556,
14988,205363,
14989,189490,
14990,229682,
14991,212018,
14992,211250,
14993,244268,
14994,239148,
14995,230188,
14996,219180,
14997,125995,
14998,244778,
14999,219690,
15000,201514,
15001,194089,
15002,207657,
15003,204841,
15004,201257,
15005,244264,
15006,201000,
15007,236071,
15008,232487,
15009,157479,
15010,212519,
15011,208679,
15012,187942,
15013,184614,
15014,178470,
15015,235814,
15016,232230,
15017,219174,
15018,230181,
15019,226085,
15020,235812,
15021,228644,
15022,54051,
15023,163619,
15024,218659,
15025,212771,
15026,235554,
15027,233250,
15028,205858,
15029,235041,
15030,159265,
15031,214817,Pachuca
15032,204320,
15033,196896,
15034,232223,Greece
15035,34079,
15036,209695,
15037,240409,
15038,230681,
15039,213017,
15040,235544,
15041,168984,
15042,201240,
15043,199960,
15044,236823,
15045,208919,
15046,139799,
15047,209430,
15048,235029,
15049,223765,
15050,177684,
15051,189459,
15052,184338,
15053,208914,
15054,184337,
15055,205585,
15056,52752,
15057,178448,
15058,230672,
15059,163600,
15060,215568,
15061,16,
15062,36111,
15063,143119,
15064,203279,
15065,181006,
15066,215309,
15067,200461,
15068,189451,
15069,222475,
15070,211723,
15071,241162,
15072,223498,
15073,222986,
15074,220938,
15075,149258,
15076,49161,
15077,177673,
15078,225289,
15079,200713,
15080,229896,
15081,224003,
15082,216067,
15083,213763,Finland
15084,206083,
15085,188674,
15086,160770,
15087,198146,
15088,179712,
15089,230400,
15090,222464,
15091,210688,
15092,207872,
15093,218623,
15094,193278,
15095,233982,
15096,215294,
15097,188157,
15098,172285,
15099,167933,
15100,189436,
15101,217852,
15102,215292,
15103,208892,
15104,178171,
15105,237819,
15106,167931,
15107,202491,
15108,235002,
15109,221434,
15110,217082,
15111,213498,
15112,205818,
15113,199674,
15114,232441,
15115,220921,
15116,183800,
15117,237560,
15118,235512,
15119,204280,
15120,184823,
15121,232183,Cameroon
15122,152567,
15123,186614,
15124,178417,Scotland
15125,177137,
15126,205553,
15127,189680,
15128,163824,Wales
15129,196848,
15130,231919,
15131,216814,
15132,226285,
15133,185068,Scotland
15134,169708,
15135,206316,
15136,186347,
15137,182763,
15138,176619,
15139,226539,
15140,227562,
15141,156650,
15142,219626,
15143,202986,
15144,211176,
15145,240359,
15146,219879,
15147,208615,
15148,201447,United States
15149,193254,
15150,177126,
15151,229862,
15152,226278,
15153,142822,
15154,175589,
15155,239845,
15156,216549,Norway
15157,32740,
15158,216036,
15159,189923,
15160,224739,
15161,221923,
15162,208099,
15163,199651,
15164,228321,
15165,190432,
15166,183520,
15167,220128,
15168,188124,
15169,189403,
15170,238555,Venezuela
15171,216283,
15172,210394,
15173,204250,
15174,199386,
15175,178393,
15176,234457,
15177,213209,
15178,199897,
15179,231640,
15180,233943,
15181,200918,
15182,217813,
15183,235987,
15184,226515,
15185,214483,
15186,212947,
15187,184274,
15188,183249,
15189,238033,Romania
15190,237520,
15191,236496,
15192,229584,
15193,241103,
15194,232655,
15195,229071,
15196,224975,
15197,229582,
15198,210126,
15199,234701,
15200,220621,
15201,204493,
15202,148684,
15203,187339,
15204,224459,
15205,216523,
15206,143306,
15207,230857,
15208,221641,
15209,213705,
15210,190664,
15211,188616,
15212,210879,Slovenia
15213,189118,
15214,220862,
15215,214718,
15216,140222,
15217,238013,
15218,230333,
15219,163261,
15220,214717,Club Atlas
15221,201149,
15222,193468,
15223,241852,
15224,202940,
15225,198076,
15226,236987,
15227,234171,Hungary
15228,231355,
15229,226747,
15230,234426,
15231,224442,
15232,182713,
15233,223929,
15234,224440,
15235,143799,
15236,225206,
15237,223926,
15238,210358,
15239,206518,Republic of Ireland
15240,202678,Western Sydney Wanderers
15241,240309,
15242,171189,
15243,214965,
15244,183220,
15245,246708,
15246,229556,
15247,220084,
15248,168883,
15249,198067,Switzerland
15250,142258,
15251,212401,
15252,102064,
15253,209840,
15254,202416,
15255,215215,
15256,237223,
15257,197031,
15258,188070,
15259,239782,
15260,190629,
15261,225701,
15262,202149,
15263,221860,Ecuador
15264,140196,
15265,182435,Nagoya Grampus
15266,142499,
15267,240034,
15268,229026,
15269,215970,
15270,201122,Czech Republic
15271,190113,
15272,183969,
15273,245665,
15274,234913,BSC Young Boys
15275,229537,
15276,205985,Sweden
15277,204193,
15278,225696,
15279,186783,
15280,233119,
15281,215455,
15282,202399,
15283,193182,
15284,189342,
15285,230302,
15286,206238,
15287,205726,
15288,244381,
15289,214685,
15290,181404,
15291,234396,Canada
15292,205212,
15293,235163,
15294,227227,
15295,209819,
15296,188058,
15297,230298,
15298,220570,Poland
15299,235673,
15300,191123,
15301,238227,
15302,236947,
15303,231571,
15304,230291,
15305,201363,
15306,193169,
15307,230289,
15308,210321,
15309,197777,
15310,221584,
15311,220048,
15312,199568,
15313,186511,
15314,240271,
15315,214671,
15316,208015,
15317,193420,
15318,200588,
15319,178571,
15320,219787,
15321,146059,
15322,230794,
15323,230281,
15324,210313,
15325,221832,
15326,173703,
15327,229255,
15328,230278,
15329,222598,
15330,201093,
15331,176772,
15332,224900,
15333,246403,
15334,223875,
15335,204163,
15336,230530,
15337,207746,
15338,194945,
15339,192129,Sweden
15340,177537,
15341,169345,
15342,208769,
15343,199809,
15344,186748,
15345,169596,
15346,221820,
15347,189819,
15348,234875,
15349,208251,
15350,202107,
15351,192634,
15352,178042,
15353,230521,
15354,214393,
15355,208505,
15356,243576,
15357,177528,
15358,215160,
15359,199288,
15360,193910,
15361,183414,
15362,234870,
15363,234102,
15364,219510,
15365,197238,
15366,228981,
15367,215157,
15368,189300,
15369,185204,
15370,239732,
15371,234100,
15372,230516,
15373,240243,
15374,226419,
15375,215155,
15376,213619,
15377,192114,
15378,246386,
15379,165490,
15380,217714,United States
15381,213106,
15382,200818,
15383,168561,
15384,230257,
15385,214129,
15386,205425,
15387,223593,
15388,222825,
15389,207465,
15390,189288,
15391,224104,
15392,219496,
15393,215144,
15394,203624,
15395,184422,
15396,52326,
15397,239718,
15398,232294,
15399,192613,Romania
15400,181349,
15401,158309,
15402,218981,
15403,214373,
15404,210533,
15405,199781,
15406,187492,Russia
15407,167524,
15408,199779,
15409,233314,
15410,232546,
15411,199266,
15412,176481,
15413,231777,
15414,229473,
15415,220513,
15416,193632,
15417,190560,
15418,189536,
15419,176992,Australia
15420,210784,
15421,209504,
15422,199776,
15423,46175,
15424,241247,
15425,225887,
15426,215391,
15427,219998,
15428,190557,
15429,199517,
15430,240988,
15431,202069,
15432,230484,
15433,219988,
15434,188499,
15435,185427,Norway
15436,234835,
15437,228179,
15438,227667,
15439,215123,
15440,241746,
15441,153938,
15442,210258,
15443,204370,
15444,239953,
15445,227153,Sporting CP
15446,218193,
15447,208977,
15448,201041,
15449,224336,
15450,222544,
15451,212048,Romania
15452,189263,
15453,230479,
15454,204367,
15455,200271,
15456,199247,
15457,190542,
15458,230478,
15459,219469,
15460,226380,
15461,204876,
15462,178251,
15463,232523,
15464,155979,
15465,214603,
15466,213323,
15467,189514,
15468,201290,
15469,198474,
15470,234569,
15471,224841,
15472,214601,
15473,184136,
15474,149064,
15475,227394,
15476,221250,
15477,138306,
15478,199490,
15479,213313,
15480,243008,
15481,204352,
15482,227647,
15483,202559,
15484,223550,FC Basel 1893
15485,215358,
15486,206654,
15487,205630,
15488,202558,
15489,186941,
15490,185405,
15491,231485,
15492,230461,
15493,186684,
15494,175932,
15495,226108,
15496,139836,
15497,191547,
15498,229435,
15499,202811,
15500,186682,
15501,227642,
15502,212282,
15503,186681,
15504,51257,
15505,180281,
15506,233529,
15507,224057,
15508,221753,
15509,211513,Wales
15510,193336,Slovenia
15511,241464,
15512,235320,Norway
15513,226616,
15514,218936,
15515,170039,
15516,225591,
15517,213813,
15518,209973,
15519,197937,
15520,230448,
15521,228144,
15522,186158,
15523,232238,
15524,227886,
15525,138798,
15526,137774,
15527,224813,
15528,219181,
15529,186156,
15530,236076,
15531,234028,
15532,206124,
15533,236075,
15534,214570,
15535,230441,
15536,210985,
15537,203304,
15538,233767,
15539,232999,United States
15540,231207,
15541,211239,
15542,190502,
15543,219686,
15544,213030,
15545,190501,
15546,189221,
15547,222501,
15548,212261,
15549,201509,
15550,188196,
15551,225060,
15552,202276,
15553,172835,
15554,229155,
15555,157219,
15556,206115,
15557,238370,
15558,230434,
15559,227362,Norway
15560,227106,
15561,214562,
15562,193569,
15563,204060,
15564,189723,
15565,186651,
15566,186139,
15567,182043,
15568,226075,Greece
15569,221467,
15570,167706,
15571,224538,
15572,211738,
15573,205594,
15574,204826,
15575,137242,
15576,198426,
15577,164633,
15578,215321,
15579,207641,
15580,231448,
15581,230424,
15582,226584,
15583,187415,
15584,231447,
15585,223510,
15586,230421,
15587,210964,
15588,189715,
15589,225811,
15590,234514,
15591,206098,
15592,202002,
15593,237841,
15594,54033,
15595,203793,
15596,245520,
15597,223248,
15598,215056,
15599,212240,
15600,203024,
15601,183567,
15602,238095,
15603,233231,
15604,224271,
15605,193550,
15606,216334,
15607,166664,
15608,216072,
15609,207624,
15610,184071,
15611,223495,
15612,210695,Norway
15613,222982,
15614,150278,
15615,210438,
15616,203782,
15617,176901,
15618,235781,
15619,231685,
15620,220165,
15621,216325,
15622,209669,Greece
15623,206085,
15624,236548,Czech Republic
15625,219652,
15626,233219,
15627,230147,
15628,210947,Greece
15629,188930,
15630,239106,Greece
15631,210434,
15632,188416,
15633,235008,
15634,230144,
15635,142592,
15636,193535,
15637,236543,
15638,220671,
15639,160766,
15640,212478,United States
15641,204542,Cruz Azul
15642,201982,
15643,190461,
15644,188413,
15645,218621,
15646,190716,
15647,193786,
15648,189946,
15649,189177,
15650,230393,
15651,220658,
15652,226289,
15653,206577,
15654,188400,
15655,189167,Iceland
15656,186351,
15657,236527,
15658,225263,
15659,201967,
15660,188654,
15661,177134,
15662,221422,Iceland
15663,152814,
15664,143598,
15665,204526,
15666,203502,
15667,155885,
15668,200429,
15669,199661,
15670,158956,
15671,208364,
15672,194795,
15673,192490,
15674,189930,
15675,232938,
15676,163050,
15677,223978,
15678,239593,
15679,238569,
15680,207593,Finland
15681,177896,
15682,236264,Club León
15683,204776,
15684,188135,
15685,236007,
15686,215015,
15687,203239,
15688,186598,
15689,243686,
15690,218341,
15691,212197,
15692,194020,
15693,234468,
15694,197081,
15695,183256,
15696,208088,
15697,231638,Venezuela
15698,204246,
15699,230869,
15700,209621,
15701,216020,
15702,198868,
15703,181459,Greece
15704,236499,
15705,216019,
15706,213203,
15707,189650,
15708,188370,
15709,215250,
15710,201938,
15711,230353,
15712,223697,
15713,181456,
15714,242384,
15715,206544,
15716,190671,
15717,224719,
15718,174542,Universidad de Chile
15719,192205,Slovenia
15720,228813,
15721,215245,
15722,146637,
15723,189388,
15724,187084,
15725,242380,
15726,162508,
15727,214988,
15728,216778,
15729,189899,
15730,18122,
15731,204234,
15732,232905,
15733,229321,
15734,212424,United States
15735,186567,
15736,176071,
15737,219591,
15738,210111,
15739,203455,
15740,176062,
15741,214462,Club Atlético Banfield
15742,241084,
15743,202428,United States
15744,192955,Poland
15745,153275,
15746,205243,
15747,230330,
15748,158394,
15749,179897,
15750,213433,
15751,199353,
15752,188600,
15753,186296,Russia
15754,230328,
15755,212408,
15756,234935,
15757,231095,Slovenia
15758,204215,
15759,208054,
15760,142773,
15761,207797,
15762,222900,
15763,222644,
15764,208564,
15765,198836,
15766,179891,
15767,223154,
15768,213938,
15769,208306,
15770,181681,Republic of Ireland
15771,167601,
15772,215985,
15773,125871,Turkey
15774,182959,
15775,167599,
15776,162223,
15777,211119,
15778,209839,
15779,188334,
15780,208045,
15781,202157,Australia
15782,163492,
15783,227236,Cameroon
15784,211107,
15785,186274,
15786,215202,
15787,176545,
15788,240289,
15789,189600,Czech Republic
15790,222368,Russia
15791,204447,
15792,231838,
15793,224158,
15794,186524,
15795,165788,
15796,199580,
15797,194203,
15798,236699,
15799,226203,
15800,205211,
15801,193690,
15802,217242,
15803,198554,
15804,197786,
15805,193945,
15806,193177,Côte d'Ivoire
15807,192665,
15808,237209,
15809,164505,United States
15810,200857,
15811,244376,
15812,224151,Club América
15813,244374,
15814,211862,
15815,214421,
15816,209301,
15817,137109,
15818,194196,
15819,227732,Greece
15820,216468,
15821,211348,
15822,193683,
15823,183187,
15824,178323,
15825,221587,
15826,233866,
15827,208522,Iceland
15828,206218,
15829,183177,
15830,168585,
15831,163209,Scotland
15832,215433,
15833,214665,
15834,223624,
15835,204936,Republic of Ireland
15836,181383,
15837,225926,
15838,230277,
15839,219525,
15840,212613,
15841,190084,
15842,189059,
15843,181123,Czech Republic
15844,183937,
15845,231041,
15846,230529,
15847,228736,Millonarios FC
15848,181375,
15849,239231,
15850,161663,
15851,223615,
15852,53630,
15853,183422,
15854,207998,Wales
15855,138110,
15856,201342,
15857,199550,
15858,188541,
15859,193148,
15860,204412,Northern Ireland
15861,239482,
15862,234618,
15863,228730,
15864,225402,
15865,221306,
15866,208250,Greece
15867,202106,
15868,218745,
15869,215417,
15870,230259,
15871,195698,Côte d'Ivoire
15872,226162,
15873,230513,
15874,204401,
15875,185200,
15876,165232,
15877,199792,
15878,225646,
15879,201326,
15880,207725,
15881,183916,
15882,157804,
15883,204908,
15884,237419,
15885,164459,Sweden
15886,229739,
15887,214379,
15888,192362,
15889,239210,
15890,219754,
15891,211818,
15892,207722,
15893,190569,
15894,227689,
15895,204904,
15896,235623,
15897,186982,
15898,237670,
15899,105318,
15900,142950,
15901,170597,
15902,169317,Norway
15903,211557,
15904,210021,
15905,211556,
15906,215651,
15907,204387,
15908,2147,
15909,194146,Republic of Ireland
15910,229218,
15911,189024,
15912,210016,
15913,205408,
15914,233306,
15915,223066,
15916,152922,
15917,223065,
15918,222041,
15919,205401,
15920,194904,
15921,178007,
15922,224599,
15923,223573,
15924,221269,
15925,186452,
15926,233556,
15927,203604,
15928,201043,
15929,214609,
15930,199761,Poland
15931,49488,
15932,238160,
15933,236112,
15934,234832,
15935,229712,
15936,219728,
15937,199504,
15938,191055,
15939,234574,
15940,232270,
15941,230222,
15942,215118,
15943,214350,
15944,211022,
15945,176717,
15946,213581,
15947,186444,
15948,173132,
15949,225356,
15950,212300,
15951,193098,
15952,159818,
15953,177481,
15954,167753,
15955,211017,
15956,200521,
15957,192321,
15958,201025,
15959,207935,
15960,135742,
15961,226877,
15962,203581,
15963,179516,
15964,209723,
15965,206651,
15966,181560,
15967,241976,
15968,201016,
15969,197688,
15970,241463,
15971,230967,
15972,230199,
15973,200759,
15974,230198,
15975,221750,
15976,214838,Colo-Colo
15977,205878,
15978,241461,
15979,165429,
15980,230964,
15981,205364,
15982,193331,
15983,223283,
15984,185394,
15985,220466,
15986,139058,
15987,200754,
15988,227633,
15989,212273,Cameroon
15990,198705,
15991,192560,
15992,186672,
15993,177712,
15994,222511,
15995,121134,
15996,110638,
15997,230446,
15998,192045,Tigres U.A.N.L.
15999,189485,
16000,216356,
16001,212260,
16002,181795,Russia
16003,230435,
16004,210723,
16005,205347,Australia
16006,194082,
16007,193314,
16008,192546,Republic of Ireland
16009,228386,
16010,207650,Sweden
16011,205346,
16012,203810,
16013,157217,
16014,202017,
16015,230175,
16016,219167,
16017,200223,
16018,220702,Independiente
16019,214302,
16020,205598,
16021,205086,
16022,204830,
16023,183581,
16024,245021,
16025,244253,
16026,186140,
16027,210972,
16028,199964,
16029,232730,
16030,230170,
16031,243993,
16032,242201,
16033,205081,
16034,200473,
16035,186392,
16036,219160,
16037,203544,
16038,189975,
16039,204823,
16040,201751,
16041,214294,
16042,188949,
16043,215565,United States
16044,226060,
16045,197900,
16046,174859,
16047,232459,
16048,215050,
16049,139274,
16050,176137,
16051,233225,
16052,215049,
16053,209673,
16054,238856,
16055,159240,
16056,224520,
16057,224263,
16058,223751,
16059,19975,
16060,203783,
16061,201223,
16062,198150,
16063,204549,
16064,180228,
16065,179972,
16066,199940,
16067,188931,
16068,146947,
16069,177922,Poland
16070,224258,Norway
16071,215042,
16072,200962,
16073,198145,
16074,169216,Republic of Ireland
16075,167936,
16076,207616,
16077,198143,
16078,192766,
16079,206590,
16080,203774,
16081,200446,
16082,230397,
16083,226045,Monterrey
16084,226811,
16085,204539,Peru
16086,200443,
16087,186098,
16088,20209,
16089,203505,
16090,200433,
16091,229359,
16092,199151,
16093,157678,
16094,112365,
16095,172013,
16096,208621,
16097,53739,
16098,237291,
16099,221931,Austria
16100,214763,
16101,191210,
16102,234730,
16103,224490,Turkey
16104,215018,
16105,181481,Australia
16106,199912,
16107,175847,
16108,221671,
16109,196069,
16110,189157,
16111,183781,Denmark
16112,172517,Denmark
16113,227813,
16114,226789,
16115,205540,
16116,231138,Henan Jianye FC
16117,206306,
16118,122849,
16119,201953,
16120,193247,Grasshopper Club Zürich
16121,232670,
16122,227550,
16123,138460,
16124,229595,
16125,199387,
16126,229594,
16127,226777,Canada
16128,206553,
16129,198617,
16130,210136,Poland
16131,210897,
16132,190416,
16133,182736,
16134,212432,
16135,210384,
16136,209102,
16137,227789,
16138,226765,
16139,150477,
16140,214477,
16141,203725,
16142,200653,
16143,220620,
16144,217036,
16145,227275,
16146,203979,
16147,201931,
16148,224202,
16149,221130,
16150,165321,
16151,204233,
16152,202697,
16153,202184,
16154,231111,
16155,191173,
16156,239301,
16157,212933,
16158,213956,
16159,230339,
16160,214979,
16161,214209,
16162,210881,
16163,210112,
16164,202944,Sweden
16165,243903,
16166,214463,
16167,146111,
16168,193470,
16169,236221,
16170,214973,
16171,186556,
16172,227772,
16173,142780,
16174,168379,
16175,231600,
16176,230320,
16177,223152,
16178,204464,
16179,170159,
16180,227503,
16181,214191,
16182,184749,
16183,236461,
16184,162221,
16185,216749,
16186,231340,
16187,229804,Romania
16188,218540,
16189,189099,Côte d'Ivoire
16190,183211,
16191,178091,
16192,172203,
16193,170923,
16194,222123,United States
16195,210859,
16196,177578,Austria
16197,169386,
16198,239272,Greece
16199,183975,
16200,239015,
16201,226215,
16202,208295,
16203,235173,
16204,205989,
16205,187043,Norway
16206,179875,
16207,226211,
16208,193186,
16209,192930,
16210,223138,
16211,204450,
16212,189857,
16213,202401,
16214,198817,
16215,245664,
16216,172960,
16217,163488,
16218,244383,
16219,211098,
16220,187033,
16221,172953,
16222,214169,
16223,186519,
16224,210583,
16225,145047,
16226,210327,
16227,235926,
16228,229270,
16229,208534,
16230,219797,
16231,190868,
16232,217235,
16233,212883,
16234,236690,Cameroon
16235,235410,
16236,225426,
16237,208017,
16238,244368,
16239,234128,
16240,224656,
16241,222352,FC Basel 1893
16242,219536,
16243,216464,
16244,235663,
16245,210831,
16246,234126,
16247,221838,
16248,213134,
16249,206222,
16250,192397,
16251,172685,
16252,224909,
16253,219789,
16254,228236,Côte d'Ivoire
16255,224396,
16256,191627,
16257,189067,
16258,212107,
16259,234378,
16260,211338,Puebla FC
16261,205194,
16262,199562,
16263,225410,
16264,202882,
16265,233601,
16266,203393,
16267,177280,Norway
16268,169600,
16269,234624,
16270,168320,
16271,230272,
16272,216447,
16273,110974,
16274,235134,
16275,229758,
16276,212350,
16277,192636,
16278,213884,Scotland
16279,230267,
16280,190330,
16281,218746,
16282,231545,
16283,213113,
16284,184183,
16285,168567,
16286,201335,
16287,53110,Scotland
16288,232310,
16289,205942,
16290,192373,
16291,182133,
16292,168565,
16293,213620,
16294,209780,
16295,225139,
16296,224371,
16297,171378,
16298,211826,
16299,216433,
16300,201073,
16301,186992,
16302,182896,Venezuela
16303,207984,
16304,178287,Canada
16305,207472,
16306,230255,
16307,192102,
16308,177766,Cameroon
16309,211302,
16310,229221,
16311,221797,
16312,228708,
16313,235875,
16314,184417,
16315,176993,
16316,230497,
16317,205409,
16318,201313,
16319,188768,Neuchâtel Xamax
16320,203872,
16321,202848,
16322,230495,
16323,230239,
16324,202078,
16325,192349,
16326,230237,
16327,219740,
16328,163419,
16329,228698,
16330,158810,
16331,218970,
16332,205402,
16333,193881,
16334,186456,
16335,230488,
16336,210520,
16337,203864,
16338,199000,Australia
16339,230487,
16340,206167,
16341,192342,Pachuca
16342,225878,
16343,221014,
16344,204886,
16345,220245,
16346,230483,
16347,210259,Egypt
16348,199763,Poland
16349,121170,
16350,230482,
16351,209997,Austria
16352,25420,
16353,145996,
16354,192587,
16355,230218,
16356,206154,
16357,204874,
16358,202058,
16359,178249,
16360,232008,
16361,231240,
16362,230215,
16363,213063,
16364,206407,
16365,209990,SK Rapid Wien
16366,206662,
16367,232517,
16368,198213,
16369,235844,Club América
16370,215108,
16371,193091,
16372,177475,
16373,229699,
16374,225859,
16375,230466,
16376,226370,
16377,230209,
16378,216385,
16379,199745,
16380,188992,
16381,202048,
16382,237631,South Africa
16383,230207,
16384,157503,
16385,199487,
16386,240190,Cameroon
16387,224574,
16388,200765,
16389,214076,
16390,179515,
16391,14907,
16392,230202,
16393,228666,
16394,193849,Republic of Ireland
16395,202035,
16396,220209,
16397,215089,
16398,139313,
16399,199729,
16400,192816,
16401,205360,
16402,176687,
16403,156975,
16404,221743,
16405,198190,
16406,111661,Cameroon
16407,212269,
16408,205869,
16409,144172,Turkey
16410,220715,
16411,202539,Scotland
16412,230186,
16413,220714,
16414,177448,Sweden
16415,173608,
16416,240679,
16417,229927,
16418,205351,
16419,226086,
16420,220710,Wales
16421,197926,
16422,186405,
16423,244517,
16424,232229,
16425,230437,
16426,210724,Scotland
16427,210468,Russia
16428,187939,
16429,215331,
16430,189218,
16431,107298,
16432,235042,
16433,210722,
16434,206626,
16435,137506,
16436,173857,
16437,163873,
16438,227873,
16439,186650,
16440,215322,
16441,197402,
16442,192537,
16443,225305,
16444,203801,
16445,189207,Sweden
16446,230423,
16447,189462,Canada
16448,234774,
16449,195860,
16450,181780,
16451,198420,
16452,225299,
16453,204307,
16454,193554,
16455,186130,Wales
16456,230417,
16457,223249,Racing Club
16458,156433,
16459,189456,
16460,241168,
16461,143632,
16462,197136,
16463,216079,
16464,200463,
16465,215053,
16466,189707,
16467,204555,
16468,204043,
16469,188938,
16470,233738,
16471,154634,
16472,192009,
16473,208137,
16474,181256,
16475,241671,
16476,219911,
16477,212230,
16478,210950,
16479,194053,
16480,239875,
16481,222467,
16482,240898,
16483,187132,
16484,156412,Cruz Azul
16485,212476,
16486,190459,
16487,206075,
16488,188154,
16489,202746,
16490,231416,
16491,229624,
16492,211703,
16493,210679,
16494,215798,
16495,212214,
16496,200438,
16497,199158,
16498,232437,
16499,199669,
16500,237556,
16501,230899,
16502,225523,
16503,192242,
16504,236786,
16505,214770,
16506,210930,
16507,182001,
16508,237297,Vitória Guimarães
16509,178160,
16510,177392,
16511,198640,
16512,212207,Al Ahli
16513,205295,
16514,192238,
16515,177390,
16516,188397,
16517,230381,
16518,215531,
16519,204523,
16520,237034,Colombia
16521,234986,
16522,196073,Colo-Colo
16523,226537,
16524,213480,
16525,212456,
16526,187366,
16527,220633,
16528,215256,Racing Club
16529,204760,
16530,211927,
16531,199383,Switzerland
16532,213974,
16533,174549,Junior FC
16534,236245,
16535,228819,
16536,215251,
16537,3281,
16538,232144,
16539,184271,
16540,228302,
16541,217805,
16542,202445,
16543,197837,
16544,190156,
16545,188876,
16546,230348,
16547,211147,Austria
16548,135883,
16549,198347,
16550,190666,
16551,217546,
16552,222665,Norway
16553,210377,
16554,188103,
16555,241095,
16556,159175,
16557,216774,
16558,115909,
16559,224196,
16560,210372,
16561,211907,
16562,207555,Sweden
16563,207554,
16564,204738,Club América
16565,178625,
16566,219841,
16567,149185,
16568,196801,
16569,149184,
16570,124607,
16571,227508,
16572,214196,
16573,211124,Peru
16574,245683,
16575,230323,Brazil
16576,245682,
16577,188337,
16578,230065,
16579,163761,
16580,220337,Boca Juniors
16581,212911,
16582,183982,
16583,210862,
16584,207790,Turkey
16585,200110,Netherlands
16586,189357,
16587,168621,Greece
16588,229037,
16589,179884,
16590,162220,Turkey
16591,214955,
16592,178090,
16593,229034,Pachuca
16594,176553,
16595,225193,
16596,204713,
16597,202408,
16598,211879,
16599,202151,
16600,169638,
16601,216742,
16602,205478,Czech Republic
16603,138918,
16604,232869,
16605,214692,
16606,194979,
16607,241827,
16608,209827,Chile
16609,211361,
16610,191648,
16611,225439,
16612,225182,
16613,206493,
16614,190362,Finland
16615,211093,Scotland
16616,199829,
16617,173204,
16618,139668,
16619,203668,
16620,152211,
16621,192146,
16622,234642,
16623,193425,
16624,219793,
16625,46736,
16626,211856,
16627,205966,
16628,229517,
16629,188556,
16630,210828,
16631,164491,
16632,228747,
16633,209547,
16634,188042,
16635,224394,
16636,176009,
16637,165769,
16638,192904,
16639,179591,
16640,236679,
16641,198023,
16642,190854,
16643,216452,
16644,132740,
16645,178051,
16646,217731,
16647,230274,Brazil
16648,205186,
16649,170369,
16650,219777,
16651,210047,Switzerland
16652,200831,
16653,194174,
16654,184190,
16655,221310,
16656,177533,
16657,164477,
16658,215165,
16659,205686,
16660,198006,
16661,177525,
16662,230005,
16663,209781,
16664,234612,
16665,236403,
16666,224883,
16667,240754,
16668,235634,
16669,236401,
16670,190576,
16671,185199,
16672,178031,
16673,230767,Portugal
16674,214639,
16675,142959,
16676,197231,
16677,226414,
16678,202350,
16679,176237,United States
16680,239212,
16681,230252,
16682,203884,
16683,235883,
16684,230507,
16685,216939,
16686,194665,Austria
16687,213353,
16688,190824,
16689,49000,Scotland
16690,198504,
16691,165735,
16692,159591,
16693,192358,
16694,183141,
16695,177765,
16696,232805,
16697,224869,
16698,192612,
16699,170084,Wales
16700,206436,
16701,189795,Portugal
16702,223329,
16703,201303,
16704,200278,
16705,186197,
16706,230229,
16707,195668,
16708,219732,
16709,207444,
16710,230227,
16711,190034,
16712,172113,
16713,163665,
16714,207441,
16715,240976,
16716,170320,
16717,178255,
16718,225359,
16719,158543,
16720,241486,
16721,206414,
16722,115533,
16723,220493,
16724,202061,Slovenia
16725,201549,
16726,114764,
16727,202828,
16728,185163,
16729,230475,Brazil
16730,231242,
16731,239433,
16732,190536,
16733,234568,
16734,226376,
16735,223816,Cruz Azul
16736,211784,
16737,205895,
16738,204102,
16739,181573,
16740,230469,
16741,200773,
16742,188484,
16743,230468,
16744,236355,
16745,231235,
16746,215107,
16747,237629,
16748,228413,
16749,212541,
16750,201533,Cameroon
16751,214332,
16752,220475,
16753,203067,
16754,193338,
16755,173370,
16756,230457,
16757,158777,
16758,210489,Austria
16759,190520,
16760,188727,
16761,214327,
16762,183606,
16763,139062,
16764,198198,
16765,201269,Denmark
16766,193844,
16767,159028,
16768,182579,
16769,189234,
16770,184626,
16771,183346,
16772,156722,
16773,140082,
16774,204338,
16775,197681,
16776,217648,
16777,207920,
16778,196143,
16779,110381,
16780,235565,
16781,230189,
16782,236331,
16783,212267,
16784,218154,
16785,202282,Scotland
16786,192041,Mexico
16787,190761,
16788,184873,
16789,223017,
16790,224808,
16791,194846,
16792,216350,
16793,200478,Republic of Ireland
16794,187421,
16795,223517,
16796,189211,
16797,45595,
16798,239641,
16799,234777,United States
16800,195096,
16801,186648,Hungary
16802,215064,
16803,236311,
16804,188182,
16805,205590,
16806,230165,
16807,217877,
16808,203796,Chile
16809,184082,Côte d'Ivoire
16810,221714,
16811,195088,
16812,216336,
16813,195087,
16814,229391,
16815,216335,
16816,164878,
16817,200206,
16818,189709,
16819,231949,
16820,187659,
16821,163083,
16822,212491,
16823,193290,Denmark
16824,217097,Al Wehda
16825,210441,
16826,230408,
16827,213000,
16828,186119,
16829,215559,
16830,189446,
16831,233478,Slovenia
