,Id,Name,Age,Height_Cm,Weight_Kgs,Positions,Nationality,Overall_Rating,Potential,Value_Euro,International_Reputation_1_5,Skill_Moves_1_5,Work_Rate
14585,204771,R. Baca,29,170.18,64.9,MF,Mexico,71,71,2400000,1,3,High/ High
14586,194017,A. Weimann,27,152.4,76.2,FW,Austria,71,71,2600000,1,3,High/ High
14587,188385,M. Martin,31,170.18,68,MF,France,71,71,2200000,2,3,Medium/ Low
14588,179681,M. Samudio,32,172.72,79.8,DF,Paraguay,71,71,1600000,1,3,Medium/ High
14589,238305,Nacho Vidal,24,154.94,73,DF,Spain,71,78,2800000,1,3,High/ Medium
14590,226273,S. Davis,26,182.88,74.8,MF,United States,71,74,2900000,1,3,Medium/ Medium
14591,16097,N. Rimando,39,152.4,83,GK,United States,71,71,160000,1,1,Medium/ Medium
14592,145889,Tito,33,175.26,64,DF,Spain,71,71,1300000,1,3,Medium/ Medium
14593,189920,R. Köse,30,193.04,88.9,GK,Turkey,71,71,1500000,1,1,Medium/ Medium
14594,200672,Zhang Linpeng,29,185.42,78,DF,China PR,71,71,1800000,1,2,High/ High
14595,240095,L. Stulac,24,175.26,69.9,MF,Slovenia,71,79,3000000,1,2,Medium/ Medium
14596,230367,Tony Muttinho,35,182.88,79.8,DF,Brazil,71,71,675000,1,2,Medium/ Medium
14597,231390,Diogo Gonçalves,22,152.4,71.2,MF,Portugal,71,79,3500000,1,3,Medium/ Medium
14598,224987,I. Provedel,24,193.04,83.9,GK,Italy,71,77,2400000,1,1,Medium/ Medium
14599,199131,A. Tinnerholm,28,175.26,74.8,DF,Sweden,71,71,2000000,1,3,High/ High
14600,176346,Choi Chul Soon,32,175.26,69.9,DF,Korea Republic,71,71,1600000,1,3,Medium/ High
14601,235226,Ângelo Neto,27,154.94,74.8,MF,Brazil,71,72,2700000,1,3,Medium/ Medium
14602,234458,C. Quintana,31,190.5,83.9,DF,Argentina,71,71,1800000,1,2,Low/ Medium
14603,206042,J. Dezi,27,152.4,68.9,MF,Italy,71,72,2700000,1,3,High/ Medium
14604,204506,M. van Buren,26,182.88,73,MF,Netherlands,71,72,2800000,1,3,Medium/ Medium
14605,202458,N. Foor,27,170.18,60.8,MF,Netherlands,71,72,2700000,1,3,Medium/ High
14606,198874,Adriano,31,170.18,64,FW,Brazil,71,71,2300000,2,3,Medium/ Low
14607,216793,J. Beauguel,26,195.58,84.8,FW,France,71,74,3000000,1,3,Medium/ Low
14608,205529,L. Antei,26,187.96,77.1,DF,Italy,71,74,2500000,1,2,Medium/ Medium
14609,190424,E. Adu,28,152.4,67.1,MF,Ghana,71,71,2400000,1,3,Low/ Medium
14610,228312,R. Lod,25,154.94,76.2,MF,Finland,71,74,3000000,1,3,Medium/ Low
14611,221912,Kang Hyeon Mu,23,185.42,78,GK,Korea Republic,71,75,2200000,1,1,Medium/ Medium
14612,153048,M. Eikrem,28,182.88,68.9,MF,Norway,71,71,2400000,1,3,Medium/ Low
14613,217047,A. Godoy,29,182.88,74.8,MF,Panama,71,71,2400000,1,3,Medium/ Medium
14614,234966,S. Hernández,32,152.4,73.9,MF,Colombia,71,71,2100000,1,3,Medium/ Low
14615,230358,Tramontinaldo,35,175.26,71.2,DF,Brazil,71,71,675000,1,2,Medium/ Medium
14616,226518,A. Milić,24,187.96,84.8,DF,Croatia,71,76,2700000,1,2,Medium/ Medium
14617,213718,B. Acosta,32,182.88,92.1,DF,Costa Rica,71,71,1600000,1,2,Medium/ High
14618,237013,A. Gomaa,31,152.4,73.9,FW,Egypt,71,71,2300000,1,3,High/ Low
14619,169941,Ukra,30,175.26,73.9,DF,Portugal,71,71,2200000,1,3,Medium/ Medium
14620,228821,Z. Machach,23,182.88,77.1,MF,France,71,78,3300000,1,3,Medium/ Medium
14621,232148,D. Sallói,22,185.42,68,MF,Hungary,71,80,3700000,1,3,High/ Medium
14622,226772,J. Laso,28,187.96,74.8,DF,Argentina,71,72,2200000,1,2,Medium/ High
14623,225236,B. Kuscevic,22,185.42,79.8,DF,Chile,71,81,3300000,1,2,Medium/ Medium
14624,205524,Rúben Ferreira,29,182.88,67.1,DF,Portugal,71,71,1900000,1,3,High/ Medium
14625,167379,Danilo Silva,32,185.42,69.9,DF,Brazil,71,71,1600000,1,2,Medium/ Medium
14626,216275,P. Mwene,25,172.72,68,DF,Austria,71,75,2600000,1,3,High/ Medium
14627,202451,L. Pernica,28,187.96,86.2,DF,Czech Republic,71,73,2200000,1,2,High/ Medium
14628,186578,A. King,30,182.88,78.9,MF,Wales,71,71,2300000,1,3,Medium/ Medium
14629,236498,S. Lammers,21,187.96,77.1,FW,Netherlands,71,80,3700000,1,3,Medium/ Medium
14630,210386,K. Peterson,24,185.42,78.9,MF,Sweden,71,77,3200000,1,4,High/ Medium
14631,140498,D. Marshall,34,190.5,83,GK,Scotland,71,71,1200000,1,1,Medium/ Medium
14632,177105,P. Ebert,31,175.26,78,MF,Germany,71,71,2100000,1,3,Medium/ High
14633,227537,H. Veerman,28,200.66,89.8,FW,Netherlands,71,71,2500000,1,2,Medium/ Low
14634,210385,Rui Silva,25,190.5,91.2,GK,Portugal,71,77,2400000,1,1,Medium/ Medium
14635,211920,M. Grüttner,33,185.42,83.9,FW,Germany,71,71,1900000,1,2,High/ High
14636,205008,Adryan,24,175.26,69.9,MF,Brazil,71,77,3200000,1,4,Medium/ Low
14637,181199,M. Petržela,35,172.72,64.9,MF,Czech Republic,71,71,1000000,1,3,Medium/ Low
14638,223695,E. Şen,30,154.94,74.8,MF,Belgium,71,71,1800000,1,3,Medium/ High
14639,139727,F. Boeckx,32,154.94,79.8,GK,Belgium,71,71,1400000,1,1,Medium/ Medium
14640,190670,D. Maroh,32,185.42,84.8,DF,Slovenia,71,71,1600000,2,2,Medium/ Medium
14641,164041,Nauzet,34,190.5,87.1,GK,Spain,71,71,1200000,1,1,Medium/ Medium
14642,173518,T. Clarke,31,154.94,77.1,DF,England,71,71,1800000,1,2,Medium/ High
14643,191688,Botía,30,187.96,96.2,DF,Spain,71,71,1800000,1,2,Medium/ High
14644,241096,S. Tonali,18,154.94,78.9,MF,Italy,71,90,4400000,1,3,Medium/ High
14645,219848,David Costas,23,182.88,72.1,DF,Spain,71,76,2700000,1,2,Medium/ Medium
14646,205256,K. Boli,27,182.88,76.2,DF,France,71,74,2400000,1,2,Medium/ High
14647,198856,C. Avevor,27,185.42,88,DF,Germany,71,72,2300000,1,2,Medium/ Medium
14648,230855,H. Wahl,24,187.96,84.8,DF,Germany,71,74,2500000,1,2,High/ Medium
14649,217287,J. De Sart,24,185.42,73,MF,Belgium,71,76,2700000,1,3,Medium/ Medium
14650,184518,O. Şişmanoğlu,29,185.42,83,FW,Germany,71,71,2400000,1,3,Medium/ Low
14651,236998,J. Léa Siliki,22,182.88,69.9,MF,France,71,79,3400000,1,3,High/ Low
14652,229574,A. Calabresi,22,185.42,74.8,DF,Italy,71,79,3000000,1,2,High/ Medium
14653,213446,R. López,26,185.42,73.9,DF,Mexico,71,73,2400000,1,3,High/ Medium
14654,210374,J. Vigón,27,175.26,71.2,MF,Mexico,71,71,2500000,1,3,Medium/ Medium
14655,206534,P. Bamford,25,185.42,71.2,FW,England,71,76,3200000,1,3,Medium/ Medium
14656,235717,B. Özcan,21,154.94,78.9,MF,Turkey,71,78,3400000,1,3,Medium/ Medium
14657,234949,João Amaral,27,172.72,64.9,MF,Portugal,71,71,2500000,1,3,High/ Medium
14658,230340,Luisinho Conradi,31,175.26,78,DF,Brazil,71,71,1700000,1,3,Medium/ Medium
14659,138436,J. Walters,35,182.88,78.9,FW,Republic of Ireland,71,71,1200000,2,2,High/ High
14660,110019,Dorado,36,154.94,69.9,DF,Spain,71,71,550000,1,2,Medium/ Medium
14661,233411,C. Adjapong,20,154.94,73.9,MF,Italy,71,81,3800000,1,4,Medium/ Medium
14662,220355,Alex Alegría,26,187.96,82.1,FW,Spain,71,74,3000000,1,3,Medium/ Medium
14663,18115,Rúben Fernandes,32,185.42,78,DF,Portugal,71,71,1400000,1,2,Medium/ Medium
14664,212419,T. Mings,25,195.58,77.1,DF,England,71,73,2400000,1,3,Medium/ Medium
14665,190658,O. Coulibaly,29,182.88,74.8,DF,Mali,71,71,1900000,1,3,Medium/ Medium
14666,221378,C. Ramírez,30,182.88,81.2,DF,Colombia,71,71,1800000,1,2,Medium/ Medium
14667,211394,P. Faragò,26,187.96,79.8,MF,Italy,71,72,2800000,1,3,High/ Medium
14668,204226,D. Lezcano,28,152.4,78.9,FW,Paraguay,71,71,2400000,1,3,High/ Medium
14669,137410,D. Gastaldello,35,185.42,77.1,DF,Italy,71,71,550000,2,2,Medium/ Medium
14670,182209,M. Beevers,29,193.04,79.8,DF,England,71,71,1900000,1,2,Medium/ Medium
14671,158657,T. Kessler,33,198.12,92.1,GK,Germany,71,71,1400000,1,1,Medium/ Medium
14672,207553,M. Rohdén,27,182.88,76.2,MF,Sweden,71,71,2400000,1,3,High/ Medium
14673,204737,Salvador Agra,27,165.1,60.8,MF,Portugal,71,71,2500000,1,3,Medium/ Medium
14674,242112,E. Bello,23,152.4,72.1,MF,Venezuela,71,76,3200000,1,3,High/ Medium
14675,241856,Manu Morlanes,20,152.4,74.8,MF,Spain,71,81,3700000,1,3,Medium/ Medium
14676,166080,Evandro,32,152.4,72.1,MF,Brazil,71,71,2100000,1,3,Medium/ Medium
14677,231360,J. Elías,22,154.94,68.9,MF,Argentina,71,78,2800000,1,3,Medium/ Medium
14678,230335,Wagner Orsinho,31,175.26,68.9,DF,Brazil,71,71,1700000,1,2,High/ Medium
14679,213439,J. Osorio,26,175.26,73,MF,Canada,71,73,2800000,1,3,High/ Medium
14680,199103,A. Domínguez,31,195.58,83.9,GK,Ecuador,71,71,1400000,1,1,Medium/ Medium
14681,198079,M. Büchel,27,175.26,71.2,MF,Liechtenstein,71,71,2400000,1,3,Medium/ Medium
14682,188094,J. McLaughlin,30,187.96,83,GK,Scotland,71,72,1800000,1,1,Medium/ Medium
14683,170941,Javi Moyano,33,154.94,73,DF,Spain,71,71,1300000,1,2,Medium/ High
14684,224189,Y. Barbet,25,187.96,81.2,DF,France,71,74,2500000,1,3,Medium/ Medium
14685,207805,L. Sadiku,27,185.42,69.9,MF,Kosovo,71,73,2400000,1,2,Medium/ High
14686,220087,Fabrício Baiano,26,152.4,74.8,MF,Brazil,71,73,2400000,1,2,Medium/ Medium
14687,237238,S. McTominay,22,193.04,88,MF,Scotland,71,81,3800000,1,3,Medium/ Medium
14688,166838,M. Pugh,31,154.94,72.1,MF,England,71,71,2100000,1,4,High/ Medium
14689,206006,E. Alioski,27,172.72,63,MF,FYR Macedonia,71,71,2500000,1,3,High/ High
14690,193461,Fredy,28,170.18,68,MF,Angola,71,71,2400000,1,4,High/ Medium
14691,188597,E. Zelazny,27,185.42,79.8,GK,France,71,74,2100000,1,1,Medium/ Medium
14692,224949,J. Dilrosun,20,175.26,67.1,MF,Netherlands,71,86,5000000,1,3,Medium/ Low
14693,159157,B. Leal,37,172.72,64,MF,Chile,71,71,750000,1,3,Medium/ Medium
14694,204213,I. Latovlevici,32,175.26,73.9,DF,Romania,71,71,1300000,1,3,Medium/ Medium
14695,208052,A. Yiadom,27,154.94,74.8,DF,Ghana,71,72,2300000,1,3,High/ Medium
14696,197300,A. El Said,33,175.26,74.8,MF,Egypt,71,71,,1,3,Medium/ Medium
14697,221875,Son Jun Ho,26,152.4,62.1,MF,Korea Republic,71,74,2900000,1,3,Medium/ Medium
14698,211891,A. Voglsammer,27,152.4,81.2,FW,Germany,71,72,2800000,1,3,High/ High
14699,185010,M. Pazdan,31,154.94,78,DF,Poland,71,71,1800000,2,2,Medium/ High
14700,223922,A. Bouchalakis,25,187.96,83.9,MF,Greece,71,73,2800000,1,3,Medium/ Medium
14701,211378,J. Irvine,26,187.96,69.9,MF,Australia,71,75,3100000,1,3,High/ High
14702,193201,O. Bayram,27,172.72,73,DF,Turkey,71,71,2000000,1,3,High/ Medium
14703,124337,A. Turan,35,185.42,81.2,DF,Turkey,71,71,725000,1,2,Low/ High
14704,214193,D. Mosquera,26,182.88,72.1,DF,Colombia,71,74,2400000,1,2,High/ Medium
14705,200113,F. Jozefzoon,28,175.26,72.1,MF,Netherlands,71,71,2500000,1,3,Medium/ Medium
14706,225456,J. Tagueu,25,152.4,78,FW,Cameroon,71,73,3000000,1,3,Medium/ Low
14707,201136,M. Colin,27,154.94,76.2,DF,France,71,72,2300000,1,3,High/ Medium
14708,230319,André Milazisco,35,187.96,84.8,GK,Brazil,71,71,950000,1,1,Medium/ Medium
14709,203439,M. Tosetti,27,175.26,68,MF,Switzerland,71,71,2500000,1,3,Medium/ Medium
14710,240046,João Victor,24,152.4,72.1,MF,Brazil,71,74,3000000,1,4,Medium/ Medium
14711,214446,F. Campos,25,152.4,78.9,DF,Chile,71,76,2600000,1,2,Medium/ Medium
14712,207788,S. Ben Youssef,29,187.96,82.1,DF,Tunisia,71,72,2100000,1,2,Low/ Medium
14713,223402,E. Taşdemir,23,175.26,69.9,DF,Turkey,71,78,2800000,1,3,High/ Medium
14714,213418,C. Akpom,23,185.42,81.2,FW,England,71,78,3400000,1,3,Medium/ Medium
14715,212138,P. Frankowski,23,172.72,69.9,MF,Poland,71,77,3200000,1,3,High/ Medium
14716,206506,T. Dingomé,28,175.26,71.2,MF,France,71,71,2500000,1,3,Medium/ Medium
14717,199594,Paco Montañés,32,172.72,73,MF,Spain,71,71,2100000,1,3,High/ Medium
14718,190633,H. Dalsgaard,29,193.04,81.2,DF,Denmark,71,71,1900000,1,3,High/ Medium
14719,207785,T. Matlaba,31,170.18,74.8,DF,South Africa,71,71,1700000,1,3,High/ Medium
14720,203177,D. Foulquier,25,182.88,78,DF,France,71,76,2600000,1,3,Medium/ Medium
14721,102056,S. Padoin,34,152.4,73,DF,Italy,71,71,675000,2,3,Medium/ Medium
14722,194727,D. Contento,28,152.4,74.8,DF,Germany,71,71,1900000,2,3,Medium/ Medium
14723,188071,T. Oar,27,172.72,66.2,MF,Australia,71,71,2500000,1,3,High/ Medium
14724,178087,Bueno,30,152.4,67.1,MF,Spain,71,71,2200000,1,3,High/ Low
14725,239271,G. Anestis,28,198.12,93,GK,Greece,71,73,1900000,1,1,Medium/ Medium
14726,224422,J. Boga,22,175.26,72.1,MF,Ivory Coast,71,81,3800000,1,3,High/ Low
14727,223654,Fede,21,175.26,68,MF,Spain,71,81,3400000,1,2,Low/ High
14728,219814,S. Klaiber,24,182.88,76.2,DF,Netherlands,71,74,2500000,1,3,High/ Medium
14729,218534,S. Adamyan,25,182.88,77.1,FW,Armenia,71,73,2900000,1,4,High/ Medium
14730,223136,Y. Erdoğan,26,170.18,68,MF,Turkey,71,72,2800000,1,3,High/ Medium
14731,214944,Gumbau,24,187.96,77.1,MF,Spain,71,77,2800000,1,3,Medium/ Medium
14732,191135,L. Wakalible,28,182.88,74.8,MF,Ivory Coast,71,71,2500000,1,4,Medium/ Low
14733,184990,Antoñito,31,175.26,64,DF,Spain,71,71,1700000,1,3,High/ Medium
14734,212382,P. Onuachu,24,200.66,83.9,FW,Nigeria,71,78,3400000,1,3,High/ Medium
14735,186781,K. Kronholm,33,187.96,83,GK,United States,71,71,1400000,1,1,Medium/ Medium
14736,183453,P. Oniangué,30,190.5,78,MF,Congo,71,71,1800000,2,3,Medium/ Medium
14737,51101,M. Domizzi,38,185.42,79.8,DF,Italy,71,71,325000,2,2,Medium/ Medium
14738,179613,B. Sako,30,182.88,89.8,MF,Mali,71,71,2200000,1,3,High/ Low
14739,176029,Hélder Barbosa,31,172.72,67.1,MF,Portugal,71,71,2100000,1,4,Medium/ High
14740,236189,Túlio Sandoiro,35,185.42,82.1,FW,Brazil,71,71,1200000,1,4,Medium/ Medium
14741,228509,J. Reine-Adélaïde,21,182.88,74.8,DF,France,71,83,4200000,1,3,High/ Medium
14742,220061,N. Gyömbér,26,187.96,73.9,DF,Slovakia,71,74,2500000,1,2,Medium/ Medium
14743,212381,R. Insigne,24,172.72,64.9,DF,Italy,71,75,3100000,1,3,High/ Low
14744,137373,M. Gobbi,38,182.88,76.2,DF,Italy,71,71,270000,2,3,Medium/ High
14745,184220,M. Diskerud,28,182.88,68,MF,United States,71,71,2400000,1,3,Medium/ Medium
14746,246172,S. Chukwueze,19,172.72,69.9,MF,Nigeria,71,85,5000000,1,3,High/ Medium
14747,180635,T. Elphick,31,187.96,84.8,DF,England,71,71,1800000,1,2,Medium/ High
14748,230043,F. Maouassa,20,170.18,73,DF,France,71,80,3000000,1,3,High/ Medium
14749,201883,Alejandro Rodríguez,27,182.88,79.8,FW,Spain,71,71,2600000,1,3,High/ Medium
14750,192922,O. Jiménez,30,182.88,79.8,GK,Mexico,71,71,1600000,1,1,Medium/ Medium
14751,184218,L. Vibe,32,154.94,73,FW,Denmark,71,71,2100000,1,3,High/ High
14752,183706,M. Waghorn,29,152.4,83,FW,England,71,71,2400000,1,3,Medium/ High
14753,198810,B. Wright,26,182.88,78.9,DF,Australia,71,74,2500000,1,2,Medium/ Medium
14754,188313,Diogo Viana,29,175.26,67.1,DF,Portugal,71,71,1900000,1,4,High/ Medium
14755,184472,M. Olsson,30,152.4,81.2,DF,Sweden,71,71,1700000,2,3,High/ Medium
14756,212632,W. Dutoit,30,154.94,76.2,GK,France,71,71,1600000,1,1,Medium/ Medium
14757,201368,K. McLean,27,182.88,69.9,MF,Scotland,71,72,2700000,1,3,High/ High
14758,229271,P. Köpke,23,152.4,74.8,FW,Germany,71,79,3500000,1,3,High/ Medium
14759,193942,J. Colback,29,152.4,77.1,MF,England,71,71,1900000,1,3,Medium/ High
14760,193686,V. Regini,28,185.42,78.9,DF,Italy,71,71,2000000,1,2,Medium/ Medium
14761,202646,Álex Martínez,28,175.26,67.1,DF,Spain,71,71,2000000,1,3,High/ Medium
14762,194964,N. Mendez-Laing,26,154.94,74.8,DF,England,71,72,2800000,1,3,High/ Medium
14763,193172,B. Marshall,27,154.94,83,MF,England,71,71,2500000,1,3,Medium/ Medium
14764,183188,M. Gazzola,33,182.88,78,DF,Italy,71,71,900000,1,3,High/ Medium
14765,244628,B. Samudio,23,154.94,78.9,MF,Paraguay,71,79,3500000,1,3,High/ Medium
14766,230292,Eltildo Bessa,35,165.1,62.1,FW,Brazil,71,71,1200000,1,3,High/ Low
14767,201876,O. Omoijuanfo,25,187.96,74.8,FW,Norway,71,76,3200000,1,3,High/ Low
14768,199060,G. Tzavellas,31,182.88,86.2,DF,Greece,71,71,1800000,2,2,Medium/ Medium
14769,183955,T. Chevalier,31,152.4,79.8,FW,France,71,71,2100000,1,3,High/ Medium
14770,192658,S. Jung,28,152.4,72.1,DF,Germany,71,71,1900000,2,3,High/ Medium
14771,224146,Jesús Imaz,28,175.26,69.9,MF,Spain,71,71,2500000,1,3,High/ Medium
14772,214418,S. Ubilla,28,172.72,68,FW,Chile,71,71,2500000,1,3,High/ Medium
14773,207762,Jota,26,170.18,69.9,MF,Portugal,71,75,3000000,1,3,Medium/ Medium
14774,190093,Dani Castellano,31,154.94,69.9,DF,Spain,71,71,1700000,1,3,High/ Medium
14775,244621,Vinícius,23,190.5,83,FW,Brazil,71,78,3400000,1,3,High/ Low
14776,155533,L. Clarke,34,187.96,88.9,FW,England,71,71,1500000,1,2,Medium/ Medium
14777,194956,Edgar Costa,31,152.4,78,MF,Portugal,71,71,2100000,1,3,High/ High
14778,204939,O. Petrák,26,185.42,78.9,MF,Czech Republic,71,74,2500000,1,3,Low/ Medium
14779,235658,V. Nelsson,20,185.42,78,DF,Denmark,71,82,3500000,1,2,Medium/ High
14780,234122,Artur,22,154.94,69.9,MF,Brazil,71,76,2700000,1,3,Medium/ High
14781,204682,Rafael Lopes,27,185.42,78.9,FW,Portugal,71,72,2800000,1,3,High/ Medium
14782,234889,F. Jensen,21,182.88,79.8,MF,Finland,71,80,3700000,1,3,High/ High
14783,233097,R. van Drongelen,20,185.42,81.2,DF,Netherlands,71,83,3600000,1,2,Medium/ Medium
14784,158089,P. Ledesma,35,152.4,78.9,MF,Argentina,71,71,725000,1,3,Medium/ Medium
14785,215177,F. Cerro,31,152.4,74.8,MF,Argentina,71,71,2200000,1,3,Medium/ Medium
14786,200073,M. Kosanović,28,190.5,84.8,DF,Serbia,71,72,2200000,1,2,Low/ Medium
14787,214408,I. Lichnovsky,25,187.96,78.9,DF,Chile,71,77,2800000,1,2,Medium/ Medium
14788,243591,Fernando Andrade,26,182.88,76.2,FW,Brazil,71,74,3000000,1,3,Medium/ Medium
14789,223879,L. Ramos,29,185.42,83,FW,Argentina,71,71,2400000,1,3,High/ High
14790,214919,D. Rojas,24,165.1,52.2,MF,Chile,71,76,3200000,1,3,Medium/ Medium
14791,189061,S. Burchert,29,187.96,78,GK,Germany,71,71,1700000,1,1,Medium/ Medium
14792,187013,O. Alanís,29,185.42,74.8,DF,Mexico,71,71,1800000,1,2,Low/ High
14793,246405,B. Angulo,23,182.88,69.9,FW,Ecuador,71,77,,1,3,High/ Low
14794,199813,G. Trauner,26,182.88,82.1,DF,Austria,71,75,2500000,1,2,Medium/ Medium
14795,236164,Martin Cordeia,35,154.94,76.2,MF,Brazil,71,71,1200000,1,3,Medium/ Medium
14796,230531,Saberto Botelho,31,182.88,77.1,MF,Brazil,71,71,1800000,1,2,Medium/ Medium
14797,230275,Emerson Avintes,27,152.4,71.2,MF,Brazil,71,71,2500000,1,3,Medium/ Medium
14798,246914,R. Rojas,22,175.26,74.8,DF,Paraguay,71,80,3200000,1,3,Medium/ Medium
14799,232066,W. González,23,185.42,78.9,FW,Paraguay,71,79,3500000,1,3,Medium/ Medium
14800,216706,F. Mussis,26,175.26,74.8,MF,Argentina,71,72,2300000,1,2,Medium/ High
14801,215938,M. Dal Hende,28,152.4,74.8,MF,Denmark,71,71,2000000,1,3,High/ High
14802,214146,E. Perlaza,30,172.72,72.1,DF,Colombia,71,71,1800000,1,2,High/ Medium
14803,200065,A. Nukan,25,195.58,86.2,DF,Turkey,71,75,2600000,1,2,Medium/ High
14804,179840,M. Spiranovic,30,193.04,88,DF,Australia,71,71,1800000,1,2,Medium/ Medium
14805,172672,Varela,34,152.4,78.9,MF,Portugal,71,71,1400000,2,3,Medium/ Medium
14806,215168,J. Garro,26,152.4,71.2,MF,Argentina,71,72,2800000,1,3,High/ High
14807,211840,M. Hartmann,31,193.04,93.9,MF,Germany,71,71,1800000,1,2,Medium/ Medium
14808,142720,C. Araujo,37,172.72,68.9,DF,Argentina,71,71,270000,1,4,Medium/ Medium
14809,184703,L. Montes,32,165.1,67.1,MF,Mexico,71,71,1800000,1,3,High/ Medium
14810,169343,M. Madl,30,154.94,73.9,DF,Austria,71,71,1800000,1,2,Medium/ High
14811,221311,J. Arango,28,154.94,82.1,MF,Colombia,71,71,2500000,1,4,High/ Medium
14812,212607,M. Chanot,29,185.42,83.9,DF,Luxembourg,71,72,2200000,1,2,Medium/ High
14813,210303,D. Linsmayer,27,182.88,78.9,MF,Germany,71,72,2300000,1,2,Medium/ Medium
14814,234622,G. Fofana,26,182.88,78,MF,France,71,76,2700000,1,3,Medium/ High
14815,210814,J. Velázquez,28,182.88,79.8,DF,Argentina,71,73,2300000,1,2,Low/ High
14816,190589,S. Hierländer,28,154.94,73,MF,Austria,71,71,2500000,1,3,Medium/ Medium
14817,211325,A. Schiavone,26,154.94,83,MF,Italy,71,73,2800000,1,3,Medium/ High
14818,204920,D. Zbozień,29,185.42,79.8,DF,Poland,71,71,1800000,1,2,High/ Medium
14819,197240,N. Besara,28,182.88,76.2,MF,Sweden,71,71,2500000,1,3,High/ Medium
14820,193143,Roderick Miranda,27,193.04,88.9,DF,Portugal,71,74,2400000,1,2,Low/ Medium
14821,230263,Adeilson Gesser,27,175.26,69.9,MF,Brazil,71,71,2500000,1,3,Medium/ Medium
14822,215159,W. Camacho,32,152.4,68.9,MF,Uruguay,71,71,1800000,1,3,Medium/ Medium
14823,214135,J. Quiñones,29,195.58,86.2,DF,Colombia,71,72,2200000,1,2,Medium/ Medium
14824,194934,Dani Jiménez,29,152.4,72.1,GK,Spain,71,72,1900000,1,1,Medium/ Medium
14825,189558,B. Salamon,27,195.58,88.9,DF,Poland,71,72,2200000,1,2,Medium/ Medium
14826,164470,Pita,34,187.96,81.2,MF,Spain,71,71,950000,1,3,Medium/ Medium
14827,204406,G. Achilier,33,152.4,84.8,DF,Ecuador,71,71,950000,1,2,Medium/ Medium
14828,193909,Escassi,30,185.42,78,MF,Spain,71,71,1800000,1,2,Medium/ High
14829,193141,I. Pillud,32,152.4,81.2,DF,Argentina,71,71,1300000,1,2,High/ Medium
14830,224885,Guilherme Sityá,28,152.4,76.2,DF,Brazil,71,71,1900000,1,3,High/ High
14831,207733,Filipe Augusto,25,182.88,79.8,MF,Brazil,71,75,3000000,1,3,Medium/ Medium
14832,200309,T. Darikwa,27,187.96,77.1,DF,Zimbabwe,71,72,2300000,1,3,High/ Medium
14833,198261,T. Ream,31,187.96,79.8,DF,United States,71,71,1800000,1,2,Medium/ Medium
14834,112244,J. Plašil,37,182.88,71.2,MF,Czech Republic,71,71,750000,2,2,Medium/ Medium
14835,216692,S. Torrico,39,182.88,83.9,GK,Argentina,71,71,160000,1,1,Medium/ Medium
14836,214388,D. Asprilla,30,152.4,77.1,DF,Colombia,71,71,2300000,1,4,High/ Medium
14837,211060,Elsinho,29,154.94,78,DF,Brazil,71,71,1900000,1,3,High/ Medium
14838,210548,L. Capezzi,23,152.4,72.1,MF,Italy,71,79,3400000,1,3,Medium/ Medium
14839,202356,Z. Erdal,31,182.88,73,DF,Turkey,71,71,1700000,1,2,Medium/ Medium
14840,190579,Y. Andreu,29,152.4,69.9,DF,France,71,71,1800000,1,3,Medium/ Medium
14841,246387,M. Suárez,22,182.88,79.8,DF,Uruguay,71,78,2800000,1,2,Medium/ High
14842,239475,J. González,19,175.26,62.1,MF,Mexico,71,81,3700000,1,3,High/ High
14843,233075,Garrido,29,185.42,81.2,MF,Spain,71,71,1900000,1,2,Medium/ High
14844,177522,Suso Santana,34,172.72,62.1,MF,Spain,71,71,1400000,1,4,High/ High
14845,232562,K. Nakamura,24,185.42,82.1,GK,Japan,71,77,2400000,1,1,Medium/ Medium
14846,163186,G. Gillet,34,185.42,78.9,MF,Belgium,71,71,725000,2,3,High/ High
14847,199282,A. Abrashi,28,172.72,71.2,MF,Albania,71,71,1900000,1,2,High/ High
14848,191089,C. Wickham,25,190.5,89.8,FW,England,71,75,3100000,1,3,High/ Medium
14849,183921,J. Faussurier,32,172.72,69.9,MF,France,71,71,2100000,1,2,High/ Medium
14850,203633,M. Bruno,25,152.4,73.9,MF,Belgium,71,73,2900000,1,3,Medium/ Medium
14851,197233,A. Diallo,26,190.5,82.1,GK,Senegal,71,75,2100000,1,1,Medium/ Medium
14852,222832,João Teixeira,25,152.4,72.1,MF,Portugal,71,74,3000000,1,3,Medium/ Medium
14853,198000,J. Morrow,31,175.26,74.8,DF,United States,71,71,1700000,1,3,High/ High
14854,192367,I. Canuto,33,154.94,82.1,DF,Argentina,71,71,1400000,1,2,Low/ Medium
14855,241775,J. El Yamiq,27,190.5,83,DF,Morocco,71,74,2500000,1,2,Medium/ Medium
14856,216175,C. Stanković,26,185.42,79.8,GK,Austria,71,75,2200000,1,1,Medium/ Medium
14857,212079,M. Pérez,26,170.18,74.8,MF,Mexico,71,76,2700000,1,3,Medium/ Medium
14858,186990,H. González,28,185.42,82.1,GK,Mexico,71,72,1800000,1,1,Medium/ Medium
14859,220782,M. Ilaimaharitra,23,152.4,78.9,MF,Madagascar,71,77,2800000,1,3,Medium/ Medium
14860,217710,M. Barragán,27,152.4,76.2,FW,Mexico,71,71,2600000,1,3,High/ Medium
