Play_Id,Crossing,Finishing,Heading_Accuracy,Short_Passing,Volleys,Dribbling,Curve,Freekick_Accuracy,Long_Passing,Ball_Control,Acceleration,Sprint_Speed,Agility,Reactions,Balance,Shot_Power,Jumping,Stamina,Strength,Long_Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,Standing_Tackle,Sliding_Tackle,Gk_Diving,Gk_Handling,Gk_Kicking,Gk_Positioning,Gk_Reflexes
238594,67,59,52,70,53,60,68,73,69,65,64,67,82,67,80,65,62,73,56,71,57,60,58,70,62,63,65,58,51,10,11,14,10,13
233730,59,63,64,53,51,66,51,49,42,58,73,78,59,65,60,73,73,67,83,59,52,35,65,51,61,62,30,36,36,6,7,13,11,10
216834,46,48,56,70,47,64,69,73,67,66,65,76,75,63,74,59,60,71,72,52,66,64,60,68,58,61,58,65,58,7,7,8,7,13
207618,29,27,64,47,31,35,22,30,49,47,51,55,45,63,54,35,51,51,79,25,79,69,23,42,35,51,67,66,62,16,15,9,14,10
202754,67,36,50,59,59,56,48,53,58,59,66,67,66,64,69,65,71,83,63,52,65,63,39,60,64,63,67,70,67,13,10,13,8,11
186881,52,58,45,67,56,61,58,46,64,63,67,67,76,65,67,70,74,85,72,67,84,63,61,66,47,63,68,64,65,9,12,14,15,15
235521,59,70,57,67,49,73,59,47,67,72,66,63,72,63,77,58,56,64,57,70,48,63,59,62,49,54,59,62,55,5,5,12,12,14
225793,47,35,57,68,40,59,39,33,61,66,74,69,72,60,70,53,75,78,81,55,62,61,46,58,44,68,70,66,65,7,6,12,14,11
203265,72,24,64,67,44,65,66,65,65,64,65,72,60,59,47,56,59,69,82,56,67,67,55,59,45,60,62,69,65,15,11,15,8,14
189952,13,13,16,29,14,14,14,24,34,20,26,35,31,60,37,12,58,22,61,14,21,25,12,36,17,51,15,14,22,69,66,61,64,70
232192,52,51,65,72,47,59,47,39,64,66,51,52,56,59,66,65,58,68,68,45,64,63,57,56,45,59,68,66,64,7,6,6,13,13
218880,34,22,51,66,24,43,27,40,58,62,47,49,54,59,59,50,61,72,79,29,84,64,27,60,47,55,66,70,65,14,9,12,12,9
181247,71,49,63,67,54,62,71,69,66,67,56,53,67,65,59,74,63,75,74,68,78,64,59,59,61,71,63,69,67,13,14,13,7,9
176895,23,20,12,38,13,21,16,33,45,23,54,56,57,72,58,31,70,36,68,20,27,11,13,69,34,67,11,19,21,70,63,68,62,68
214271,14,13,11,30,19,18,19,13,38,23,45,40,36,68,56,20,65,23,63,19,20,17,18,37,21,60,18,19,16,66,67,65,65,69
182270,13,11,11,19,11,11,10,12,21,35,50,56,57,61,45,11,75,26,72,11,46,22,12,14,37,62,17,15,10,66,70,67,68,68
208894,16,18,17,24,13,14,13,16,22,25,47,40,33,64,58,23,56,45,70,13,20,22,12,30,31,55,9,16,21,66,65,64,68,70
246013,72,42,55,74,54,69,65,59,68,72,67,65,61,66,66,68,64,75,60,60,47,53,60,64,67,67,50,55,50,14,15,9,9,8
239613,52,42,60,76,48,70,52,45,70,69,72,72,71,67,61,63,61,74,57,41,67,61,62,64,56,64,66,61,60,13,9,7,13,7
228861,50,69,65,57,64,63,34,27,39,62,72,75,66,64,59,68,71,78,79,61,59,38,70,50,60,67,21,44,22,10,16,11,14,9
228349,72,35,55,65,47,67,62,58,67,62,69,68,66,66,67,62,65,72,67,49,67,65,62,64,35,60,64,66,68,8,12,10,10,8
225533,39,65,72,63,51,68,31,32,31,62,73,79,67,65,60,71,72,64,81,56,58,32,61,61,66,58,19,36,27,13,10,9,6,11
224509,67,42,54,73,56,65,55,69,69,71,67,70,64,57,63,72,64,85,59,70,58,68,58,60,52,64,63,66,61,6,15,14,8,13
210429,64,48,58,68,67,67,60,41,64,69,78,84,77,70,77,77,89,79,83,74,75,65,55,65,47,63,64,70,73,15,10,15,7,7
208637,53,58,54,68,46,65,52,39,68,72,82,82,78,69,74,47,79,80,57,55,68,65,54,64,63,63,68,63,62,8,11,8,13,12
234492,14,20,17,48,12,15,25,18,45,15,35,21,55,69,47,33,79,29,71,20,45,30,11,65,25,56,11,25,25,67,63,66,65,70
228860,19,14,19,21,12,19,14,19,45,24,49,39,38,68,50,24,71,44,63,12,32,15,11,35,23,49,12,17,16,71,62,63,63,72
226300,15,13,14,32,20,14,18,20,27,24,42,44,46,68,58,24,65,40,67,19,27,25,14,40,23,44,17,18,16,68,65,65,66,69
188411,32,28,73,61,19,48,63,27,70,56,49,53,36,60,60,55,65,63,84,33,69,67,52,51,51,59,62,68,60,14,8,12,12,16
49659,65,58,54,72,66,69,78,79,66,68,68,58,82,66,91,70,74,60,41,65,68,51,69,72,68,70,51,54,48,11,6,15,15,16
177915,45,20,65,57,18,36,31,35,57,49,33,36,34,55,55,65,83,57,89,32,65,66,29,29,46,66,70,67,66,5,11,6,5,10
237051,46,68,66,56,58,72,48,47,43,66,85,90,87,58,75,65,77,77,67,63,78,20,64,57,61,58,32,17,16,14,9,5,10,10
229883,57,69,60,65,59,72,52,40,37,67,78,78,74,64,61,62,65,75,70,61,47,26,71,60,61,57,22,22,18,9,15,12,5,6
184058,20,10,11,22,10,10,14,18,21,24,38,34,28,59,63,32,45,30,40,10,39,22,19,38,15,50,17,15,12,68,63,70,65,75
224250,64,31,67,69,23,63,36,40,62,66,68,70,62,67,59,52,60,72,76,35,60,69,53,48,48,60,63,68,64,14,13,8,10,7
209402,68,66,50,66,63,72,61,39,60,66,81,82,67,62,64,71,81,53,72,66,44,20,62,62,48,65,21,26,27,7,12,11,7,6
198394,65,59,61,70,63,69,68,65,68,67,69,68,72,69,72,66,36,44,57,59,43,36,72,72,59,72,36,38,32,16,7,12,8,15
236537,67,44,65,65,38,66,62,39,64,63,83,79,78,62,78,58,65,82,56,47,57,64,62,58,46,58,61,65,64,8,14,6,10,6
169721,65,40,64,61,43,59,45,32,56,60,64,68,53,50,65,60,77,32,87,39,80,63,52,51,53,61,58,68,68,7,16,15,16,8
211189,35,22,62,50,22,36,25,27,48,49,67,71,58,62,50,45,80,63,87,33,64,66,21,37,29,64,70,67,65,9,5,12,14,11
137461,69,63,56,70,63,66,71,70,69,69,59,55,67,68,65,68,53,62,75,65,65,52,69,72,71,66,60,49,36,14,11,12,7,14
198133,69,60,63,68,69,68,76,71,68,67,76,79,77,63,64,79,71,79,77,67,74,64,59,67,76,68,58,66,64,15,8,14,16,15
188916,57,38,66,60,33,54,31,38,56,53,73,74,46,64,58,59,71,60,78,44,67,69,38,51,45,62,63,71,66,8,12,11,11,11
247028,44,59,68,69,34,64,51,35,67,64,73,70,65,68,71,69,77,70,71,58,69,67,54,65,32,61,60,67,65,11,13,10,11,12
245492,67,61,42,59,54,75,66,48,42,71,85,84,79,61,74,62,49,63,41,55,35,30,65,63,59,54,30,32,30,9,7,7,14,10
243956,61,39,55,69,34,69,41,43,69,68,58,55,59,67,57,58,58,69,70,55,81,67,41,61,45,68,61,64,58,11,7,8,6,9
205044,66,54,47,68,62,71,70,70,55,69,77,68,83,64,76,73,71,60,53,71,54,38,61,64,59,56,41,24,20,11,7,14,9,8
196339,56,46,59,72,48,65,40,39,67,69,63,65,68,68,65,52,74,78,67,50,64,66,58,67,46,64,60,65,59,10,12,14,9,13
190195,10,11,13,27,13,12,10,10,22,19,43,59,45,67,39,24,47,32,81,10,43,19,11,26,18,61,12,11,12,68,62,66,63,75
232691,23,19,61,41,26,36,28,22,30,54,78,79,44,55,52,48,63,63,83,22,81,62,28,34,32,49,66,70,70,13,12,11,8,7
220915,42,72,68,63,60,64,55,40,46,66,75,72,70,67,64,60,72,63,65,53,36,24,72,52,65,59,27,33,30,9,13,9,8,14
212467,27,25,70,60,28,40,27,58,56,58,66,63,47,63,48,60,64,64,78,39,60,67,26,48,45,58,61,72,69,9,11,15,10,9
208626,43,67,63,59,64,66,57,39,35,64,74,75,69,64,63,73,59,57,70,58,57,28,70,50,64,58,18,14,12,7,11,8,12,9
202994,59,66,62,66,65,67,67,57,52,68,86,79,88,62,68,65,70,74,62,67,70,55,66,65,67,71,54,58,57,7,11,15,7,12
198642,33,39,66,59,42,35,35,21,56,53,47,43,47,68,44,67,77,64,80,42,71,69,38,40,40,63,69,66,59,12,11,10,16,14
192241,63,54,52,70,42,63,56,51,56,66,73,68,77,62,73,67,82,92,73,63,70,65,65,59,56,66,64,65,63,16,15,16,7,10
223473,62,33,67,66,37,63,50,40,63,65,57,43,50,68,48,58,64,70,80,42,70,69,53,60,49,64,66,69,64,7,16,13,7,11
200689,61,58,60,68,67,66,55,55,70,64,78,82,78,67,71,80,82,85,81,67,63,63,61,65,53,65,65,66,66,10,14,9,8,13
193264,66,57,58,65,39,65,67,38,64,64,79,85,76,54,76,75,73,88,65,63,71,59,54,56,35,63,64,65,64,12,13,12,9,14
184816,64,61,50,67,66,72,74,63,56,67,83,75,81,60,78,80,67,74,70,68,74,49,62,62,59,73,50,46,40,10,11,14,11,10
228080,69,55,44,71,51,70,67,66,57,71,77,71,77,65,91,70,76,74,75,54,83,59,59,54,60,59,70,70,65,10,11,10,16,9
216048,43,70,76,67,56,60,53,52,33,58,63,66,61,68,59,66,76,70,67,57,38,18,74,49,70,59,24,24,18,9,10,10,6,7
211952,66,62,48,66,60,72,67,65,58,69,69,77,69,67,60,79,55,64,76,68,43,33,66,59,46,57,24,32,25,14,16,7,10,9
241135,66,29,53,65,35,71,52,32,47,70,86,83,77,64,74,42,69,77,73,31,62,60,51,46,35,53,62,66,59,8,6,10,7,10
236271,48,24,66,62,22,23,24,26,52,33,50,42,44,63,62,37,71,70,78,26,77,71,29,28,37,54,60,73,69,13,9,6,11,9
226542,17,14,18,27,16,11,20,18,17,25,42,46,36,65,52,24,57,31,35,12,16,22,19,21,23,36,27,14,15,67,65,71,67,70
223726,69,55,53,67,63,72,68,64,64,74,76,75,76,67,72,72,56,68,62,67,74,68,62,64,56,66,65,67,62,9,13,12,6,7
223214,31,69,73,50,72,62,42,26,34,66,62,69,64,63,55,68,74,62,75,57,46,12,73,42,65,66,22,14,14,6,12,15,13,8
239085,46,67,59,60,58,67,66,33,33,66,77,80,68,63,63,66,68,71,84,55,80,22,66,57,72,63,38,28,15,7,14,13,11,7
223981,63,52,54,64,42,63,52,39,57,66,73,66,71,66,68,46,76,67,64,55,71,66,53,48,51,52,70,73,68,15,13,6,11,9
214765,58,42,68,67,33,59,47,35,69,64,65,66,61,65,61,61,70,73,75,53,78,70,52,49,42,61,66,63,60,8,13,15,11,12
172780,57,72,73,58,65,60,67,67,62,63,50,52,58,63,74,74,59,52,74,66,63,25,74,63,78,76,25,20,30,14,12,9,8,11
170988,71,60,74,66,63,65,68,52,58,61,70,68,55,74,63,69,78,74,80,55,77,57,72,67,66,59,59,56,47,9,7,15,12,7
203756,43,67,91,53,60,40,50,35,41,66,43,46,46,65,32,74,56,64,93,56,67,22,73,62,62,56,50,39,13,14,14,8,11,9
202220,43,65,70,60,63,63,50,46,45,64,78,75,70,62,64,70,86,78,83,49,80,32,65,59,67,63,28,46,36,6,15,15,12,10
179947,60,65,70,65,69,65,71,44,60,64,53,65,55,68,57,74,65,69,73,66,73,24,69,63,80,71,32,27,25,15,6,10,16,13
235755,36,29,65,61,32,41,46,29,62,49,76,76,57,63,52,54,75,75,80,49,68,63,34,29,52,56,67,67,64,13,14,11,10,12
234987,60,66,55,72,64,68,63,60,64,70,78,75,76,65,68,64,56,73,59,62,47,55,56,64,59,66,62,56,55,10,8,11,10,13
220395,70,63,48,69,50,71,65,42,65,70,70,71,69,63,68,59,65,61,66,58,55,41,62,61,48,59,33,36,38,9,7,12,9,12
206315,62,32,58,56,39,61,35,38,42,65,68,73,64,65,64,36,59,68,73,27,70,69,49,42,53,55,63,70,72,12,13,10,7,16
237546,66,64,69,73,63,69,73,67,71,68,53,61,55,62,54,71,52,68,71,68,56,28,63,68,58,64,22,45,54,14,6,10,13,12
215786,55,31,69,67,32,57,37,37,60,61,67,60,64,63,55,66,76,83,76,45,70,71,33,53,48,62,66,69,63,6,10,11,9,9
202474,40,19,72,53,21,36,38,40,41,50,41,47,50,65,60,35,82,59,80,24,76,66,22,32,32,55,60,67,64,9,7,8,9,11
237541,58,39,53,70,46,65,50,41,73,67,68,66,60,63,61,64,68,72,68,59,64,75,58,65,52,59,60,64,55,13,12,10,13,9
229605,65,61,68,68,32,66,56,49,67,69,61,61,69,63,72,69,69,68,55,65,77,67,62,61,50,65,69,69,68,5,9,15,7,14
216037,39,25,66,58,18,50,23,22,48,60,53,44,48,58,62,52,60,63,83,20,68,65,21,23,28,55,66,68,68,6,5,7,11,13
203749,36,30,70,59,17,46,20,22,51,53,55,50,61,59,37,40,68,77,79,27,76,65,56,43,19,60,66,67,64,13,15,9,9,9
183524,62,36,62,63,26,61,36,62,61,59,55,58,59,52,51,51,75,65,88,25,91,61,39,45,51,62,62,63,66,13,10,8,7,7
237540,54,56,52,71,49,69,58,63,65,68,66,67,65,69,45,68,58,85,75,61,61,55,66,70,54,68,57,57,46,8,8,6,6,6
236260,61,55,68,66,58,66,59,64,66,65,64,68,60,51,63,72,50,69,71,65,68,65,62,62,62,66,70,71,69,12,11,10,7,13
230372,58,47,73,69,56,57,73,61,58,77,62,66,60,66,49,72,54,58,77,49,70,73,57,43,64,63,71,58,71,14,10,13,8,13
211428,70,19,52,68,39,64,62,44,56,68,74,73,70,59,61,37,75,74,69,32,70,66,56,52,39,68,64,67,66,13,9,7,7,11
204260,67,66,66,67,66,68,65,48,56,69,74,74,71,68,70,66,71,54,63,63,43,14,68,64,62,53,13,16,12,9,9,12,12,10
239331,67,66,43,66,59,72,66,70,65,70,70,72,68,59,67,65,44,61,64,67,40,28,67,66,66,73,35,34,37,7,5,12,13,5
186595,70,60,46,67,64,67,64,66,65,67,78,78,73,63,72,72,51,80,67,74,62,55,66,67,64,59,67,67,64,8,13,8,10,8
229091,14,11,17,37,11,17,20,11,29,30,54,51,40,63,69,28,68,34,61,17,24,20,14,38,29,47,19,20,20,70,65,72,61,71
210147,68,45,54,65,40,65,61,48,61,64,76,79,74,66,63,46,75,83,63,40,61,59,61,58,33,59,67,70,62,12,8,12,10,11
194018,37,69,72,56,62,62,61,49,49,64,67,67,68,65,53,68,86,83,84,59,64,34,68,51,66,67,42,32,30,7,15,11,11,13
184290,36,68,78,60,65,56,46,34,42,64,51,53,38,67,39,74,62,62,84,57,53,28,69,56,61,68,58,27,24,12,15,16,10,16
242146,16,9,15,47,9,11,16,12,23,21,24,33,22,65,46,33,67,25,55,21,29,15,8,46,35,65,17,16,12,66,67,66,67,67
226786,18,12,12,25,19,18,12,16,35,20,41,41,39,65,42,17,65,45,73,15,44,13,13,51,23,49,12,14,19,69,66,66,66,70
159202,65,39,63,67,36,62,66,66,66,64,61,60,67,69,59,64,54,80,76,53,69,66,53,58,74,71,66,69,68,12,16,16,13,12
220386,66,46,47,63,38,64,59,26,55,66,70,72,69,63,68,61,62,69,54,58,59,67,54,48,33,54,66,70,73,11,15,9,7,6
215522,20,14,17,25,13,13,14,16,18,23,27,34,32,63,40,20,54,22,36,18,26,13,6,34,22,33,28,18,16,67,65,63,68,70
214753,62,63,60,64,41,71,52,47,62,69,77,79,78,62,69,60,75,67,72,52,51,47,73,59,61,67,30,39,25,13,16,10,8,14
176608,65,59,51,66,63,69,65,68,63,67,80,81,83,66,78,68,72,55,56,66,39,46,66,66,60,68,43,39,35,14,6,7,8,7
229856,47,73,73,57,59,65,34,31,51,63,50,57,55,58,52,71,85,72,88,62,52,21,70,49,63,60,24,17,21,12,7,9,7,11
222944,60,64,76,71,63,67,67,60,69,70,58,62,68,64,44,64,75,72,69,61,40,54,69,67,78,63,49,48,47,9,10,15,13,12
212192,69,68,55,66,69,75,56,53,51,69,78,75,82,65,80,63,65,71,49,62,31,16,66,59,60,60,29,25,24,14,9,8,10,12
198624,38,16,67,64,16,59,36,31,59,63,72,69,72,59,52,33,79,76,75,19,69,62,22,32,35,53,66,67,66,10,16,12,7,16
188383,60,67,62,69,51,58,64,68,66,67,54,52,73,69,56,72,73,76,75,72,68,69,64,64,62,67,63,65,63,7,10,15,8,8
237023,62,72,55,64,62,72,45,30,59,69,71,71,76,60,78,70,84,70,69,67,67,16,64,65,61,60,11,15,13,9,14,8,7,10
216799,65,23,58,65,29,64,47,30,60,64,71,73,62,61,60,54,70,77,72,33,62,64,46,39,34,68,61,68,69,8,11,11,7,14
242142,37,21,70,62,34,54,36,33,56,58,32,42,33,60,35,44,48,66,91,20,83,62,42,36,40,70,64,65,62,13,8,12,10,9
234462,13,5,10,15,5,14,13,12,27,19,31,22,41,65,37,17,47,20,68,8,21,12,5,31,19,55,11,13,13,66,65,60,68,70
221662,53,70,54,66,65,67,62,59,60,66,79,77,82,65,79,67,77,82,68,63,55,35,69,63,49,62,62,32,27,14,12,16,14,14
217054,40,21,63,69,28,49,28,35,54,55,66,44,53,63,53,41,72,46,84,31,70,72,39,44,38,49,62,67,61,8,15,12,13,13
216286,59,59,54,69,57,67,59,64,67,69,71,75,63,64,67,68,69,80,77,60,72,65,64,66,55,69,67,59,58,14,13,13,8,14
212958,42,38,71,57,30,50,27,28,46,51,65,71,66,67,56,37,79,71,78,25,71,62,48,38,35,56,66,67,65,10,10,13,15,11
189661,57,68,57,61,55,68,49,39,49,72,71,74,73,69,60,60,72,74,73,69,25,23,73,61,55,55,32,21,19,13,10,9,8,9
173533,13,12,19,46,11,23,12,15,33,33,60,52,50,62,45,12,58,35,33,13,12,24,12,41,11,61,7,17,11,71,68,65,65,69
233437,75,31,53,58,33,69,51,38,67,66,72,70,52,58,58,41,60,62,66,28,53,68,51,51,43,63,66,76,68,12,13,5,14,5
232669,71,58,44,68,56,70,71,68,68,66,74,71,76,66,82,57,62,66,48,68,66,55,58,73,57,71,52,45,41,14,6,12,8,8
214493,63,61,59,67,67,67,68,59,64,64,73,81,75,67,83,65,71,68,67,65,42,24,65,67,60,60,36,24,25,8,14,16,7,15
235996,58,68,61,62,62,67,58,45,51,68,85,90,75,63,68,69,71,69,68,58,55,32,64,58,64,58,32,27,28,7,15,10,12,9
235740,14,8,16,33,12,11,10,13,29,19,31,33,49,50,22,23,31,30,58,7,19,11,8,38,15,55,17,13,12,67,68,67,71,72
229596,67,67,74,68,76,66,54,49,58,67,74,75,71,70,59,73,83,57,77,68,73,57,71,66,65,65,60,31,28,8,15,13,7,9
236248,50,62,44,67,45,70,50,45,59,71,82,73,79,62,79,66,60,67,52,62,31,28,67,58,62,60,20,15,21,14,7,7,8,12
230872,18,14,22,37,16,19,23,22,32,22,60,58,66,69,54,26,71,32,61,18,28,13,9,48,37,41,12,21,18,71,65,63,64,70
229336,66,46,48,75,52,60,64,69,70,69,61,54,56,54,69,66,61,66,76,58,63,62,67,70,47,66,68,63,53,6,10,11,15,10
221144,71,59,46,64,53,73,62,61,64,68,73,71,80,64,72,63,70,52,56,68,58,43,62,66,60,66,54,49,42,12,6,14,14,15
204504,57,50,63,63,58,66,54,21,62,63,85,88,77,62,71,66,84,67,65,54,66,67,59,60,51,64,61,67,65,6,14,13,7,11
202456,53,69,73,44,65,56,57,62,42,65,55,62,55,69,56,74,83,66,83,59,76,26,73,59,65,68,14,21,17,13,7,13,6,14
189655,49,69,73,57,49,56,55,34,50,59,64,74,61,65,65,67,76,77,84,50,81,33,72,49,65,62,31,22,18,11,7,10,7,6
211671,48,55,60,68,48,49,57,63,64,65,54,64,60,58,70,71,64,73,74,60,72,70,52,58,45,50,67,72,65,13,6,9,10,12
198103,27,21,67,52,39,37,25,20,49,53,51,44,45,65,44,46,54,70,86,27,80,66,30,46,35,71,66,68,58,13,10,6,13,15
195286,64,65,53,65,50,68,56,57,53,70,74,72,75,68,61,65,67,68,66,62,54,37,67,64,48,64,42,41,28,15,8,15,14,6
244182,60,59,37,63,54,76,71,72,59,75,84,79,86,67,87,68,43,68,32,65,33,31,51,62,63,61,22,31,29,7,15,6,12,5
216534,60,58,49,63,55,67,62,56,64,68,81,80,79,59,66,65,60,74,63,44,53,44,65,65,64,68,40,40,47,9,8,9,10,14
177877,59,58,55,73,69,64,71,67,69,70,68,66,78,70,76,75,71,77,56,71,73,67,58,70,58,70,64,59,56,6,15,8,11,11
232661,42,53,72,67,45,68,41,63,63,65,69,67,69,61,56,59,73,73,70,59,58,72,49,64,45,48,65,67,64,8,7,12,10,10
223957,10,10,15,17,13,7,14,17,14,20,31,36,37,62,52,19,58,23,71,14,31,13,16,30,27,35,10,15,12,69,68,64,64,71
219605,69,56,57,67,30,69,71,50,62,66,79,81,85,57,74,61,75,70,51,63,77,60,70,55,50,57,66,66,70,15,6,7,8,12
208597,22,17,67,62,24,51,25,22,60,59,54,57,61,63,52,32,79,67,77,19,74,64,23,51,31,63,68,67,65,13,14,14,14,10
237780,66,74,68,69,58,69,64,55,67,68,61,63,50,59,63,68,74,85,83,66,55,60,68,66,45,55,52,65,61,7,11,7,6,9
237524,49,67,71,59,49,61,42,39,47,64,67,79,62,60,59,72,71,70,79,60,58,35,70,49,69,59,45,26,24,11,9,14,8,14
230356,66,42,69,65,60,69,62,60,52,65,68,76,66,65,59,74,68,71,75,58,78,63,63,48,51,64,73,70,62,19,10,14,13,17
224980,68,37,53,64,34,64,42,37,54,64,81,86,65,65,65,69,56,71,69,39,77,63,53,45,36,55,65,65,63,9,6,14,16,7
222420,69,64,51,67,47,67,58,61,61,65,78,78,77,66,78,66,66,85,63,67,62,61,64,68,54,64,55,64,61,9,9,6,8,12
210644,64,70,53,69,57,70,69,70,60,70,73,70,83,64,68,67,70,68,56,61,54,23,64,62,61,58,32,42,27,7,8,10,12,13
139476,13,17,17,31,19,16,16,20,32,24,46,51,64,65,65,23,65,40,70,15,30,21,11,45,16,44,8,13,12,69,66,66,65,70
202708,66,50,61,64,50,61,41,49,59,63,70,75,60,68,69,55,68,74,71,50,69,65,56,57,54,61,67,68,67,10,15,12,16,16
234195,65,54,63,69,57,67,67,53,64,68,70,71,73,69,77,78,84,80,72,64,70,68,65,67,48,71,62,66,66,5,15,12,14,11
222163,61,68,53,67,58,68,53,53,60,69,78,83,85,53,81,66,58,71,45,67,33,17,69,64,56,61,23,31,29,10,14,7,8,7
237010,63,42,57,56,22,64,55,33,52,65,80,72,70,68,68,62,55,76,59,62,60,69,59,56,38,64,62,66,65,6,10,14,12,13
227794,67,51,35,65,50,64,74,66,68,69,70,67,70,65,81,71,77,70,68,69,74,70,45,55,65,60,69,68,67,10,7,12,9,14
219090,29,23,67,55,29,56,29,25,47,57,70,71,62,58,62,45,77,70,76,25,72,69,30,25,38,55,68,66,61,9,13,15,8,8
179665,72,67,60,65,69,69,72,74,65,69,63,62,67,67,66,74,67,58,70,71,70,49,68,71,65,67,17,22,18,13,14,13,15,13
176849,51,36,67,60,44,50,53,31,57,66,64,67,59,65,68,59,76,76,80,54,67,68,46,46,43,65,69,69,72,9,7,9,7,8
170448,16,15,14,27,15,15,14,13,24,23,42,50,39,67,35,22,65,39,69,12,44,15,11,17,23,13,12,12,14,68,67,60,68,69
162512,43,24,65,58,23,42,38,29,56,55,45,53,43,64,33,48,74,67,87,32,74,64,42,40,30,65,64,65,63,1,1,1,1,1
203216,66,42,60,66,44,67,57,59,56,68,77,79,75,65,84,57,70,73,64,41,73,63,57,47,35,62,61,63,66,13,9,15,8,9
228815,60,67,62,65,58,72,57,42,51,69,77,84,78,60,73,66,60,69,73,61,45,21,67,61,72,66,20,23,18,12,8,13,9,13
209359,63,51,58,71,50,65,79,74,68,66,65,62,76,64,84,61,84,91,72,61,63,64,59,65,64,66,60,67,62,15,11,7,12,7
122574,69,57,69,67,50,65,68,43,64,66,62,60,72,62,57,73,68,81,71,64,69,63,64,67,72,65,63,69,69,15,16,10,6,12
166862,31,28,64,61,29,31,26,34,54,52,46,48,67,64,68,32,75,53,73,24,61,67,29,42,29,63,71,68,71,6,10,6,11,6
228814,67,64,50,68,50,72,56,45,65,68,79,82,75,55,72,66,47,68,60,53,34,27,62,62,61,65,37,34,38,7,11,9,10,12
220878,33,40,67,61,39,44,35,23,51,42,68,77,67,67,63,55,74,62,76,33,58,70,38,40,36,54,69,69,66,11,14,8,8,8
205518,68,64,53,69,65,74,67,65,69,75,76,73,79,67,74,72,81,69,73,71,56,42,65,67,63,70,22,40,40,10,6,16,10,15
190669,15,15,16,30,14,16,13,13,33,22,31,30,28,63,42,21,55,35,60,12,23,15,8,47,23,56,22,13,18,70,63,64,67,70
224205,69,64,58,67,54,68,51,39,65,65,76,76,93,61,89,63,73,75,35,68,45,26,65,64,48,53,39,37,33,14,13,16,8,16
237512,65,65,47,65,51,73,58,46,51,67,86,77,74,62,59,65,48,69,70,57,48,41,62,62,64,58,40,45,42,8,8,11,13,9
237000,57,28,55,63,31,66,58,21,59,63,85,86,79,61,70,48,72,82,60,30,64,63,59,55,33,59,65,69,66,6,14,10,6,11
215240,45,43,32,68,46,68,41,45,73,73,59,65,91,75,87,66,77,77,30,47,73,73,61,48,46,50,66,63,60,8,12,12,8,15
209608,66,58,51,62,62,70,65,65,61,70,79,83,81,58,79,67,59,66,56,67,35,33,61,61,60,67,41,48,51,12,14,14,7,9
241607,55,53,70,72,52,67,48,43,65,70,66,64,68,65,70,65,69,77,60,57,67,65,68,64,60,67,65,67,64,6,12,9,5,12
229575,54,55,45,69,45,75,48,52,64,73,72,68,75,67,77,60,92,73,61,65,51,59,63,65,47,66,53,63,59,6,13,13,12,13
187334,48,69,63,63,57,57,45,48,47,62,73,73,67,65,58,73,65,70,77,65,69,30,70,55,57,65,53,29,26,15,6,6,11,8
242374,40,66,60,56,60,69,50,36,40,67,80,85,74,64,55,64,55,54,71,61,40,20,68,50,58,60,45,20,16,8,6,14,14,12
223686,9,9,18,32,10,16,12,14,27,25,52,54,45,67,54,21,75,31,67,11,19,23,20,35,23,52,10,11,9,71,62,60,66,69
155334,43,33,72,56,46,46,55,37,46,62,66,65,67,56,66,53,64,70,75,31,73,63,47,47,32,50,66,68,66,11,8,8,15,14
187077,65,66,61,64,62,65,62,68,58,68,78,79,85,64,86,66,51,80,59,66,68,32,67,63,65,66,23,45,39,15,7,15,14,7
177605,56,50,50,72,43,59,64,59,69,66,57,50,62,65,69,58,63,79,67,62,73,67,60,66,57,63,71,68,64,12,8,13,16,8
239045,69,56,36,71,40,73,58,50,60,70,76,71,76,62,64,60,45,60,42,64,37,32,55,58,52,51,36,31,36,15,6,11,14,14
225733,58,70,56,67,65,71,33,28,40,70,72,72,64,65,69,69,64,66,57,63,35,14,70,60,64,62,45,18,20,8,8,12,14,11
220357,68,55,54,70,52,61,53,49,71,66,44,50,63,60,64,72,67,78,76,61,65,64,53,65,57,50,66,67,62,15,15,10,14,11
203461,60,48,61,73,66,60,51,39,70,69,74,74,80,66,74,70,81,83,62,65,60,65,61,65,62,67,51,70,64,12,14,9,14,8
232132,46,43,61,67,39,60,48,49,66,67,70,71,29,58,33,59,56,69,79,45,69,67,50,62,47,64,62,72,63,9,12,13,14,14
231108,41,34,66,51,29,48,35,41,58,61,72,72,66,65,60,58,77,75,74,42,73,63,38,53,47,65,64,70,68,11,12,12,6,8
225476,71,29,57,68,24,73,42,44,60,74,78,80,80,66,72,55,73,71,41,39,66,62,65,55,36,62,64,67,66,15,10,10,15,8
212932,57,55,62,67,62,72,60,58,62,70,76,73,78,63,82,61,80,69,58,66,59,35,65,65,61,67,50,31,27,15,9,9,11,13
208324,69,40,53,65,32,62,54,64,59,63,78,78,65,60,66,68,69,77,75,49,75,65,52,57,47,58,65,62,68,9,10,12,13,16
198852,48,52,59,69,47,64,59,59,68,69,60,46,70,71,68,71,69,60,74,57,72,73,60,68,60,67,65,65,64,10,16,15,10,7
247235,62,52,49,71,46,66,70,63,65,68,69,67,72,64,66,68,60,73,53,67,55,66,65,69,46,64,64,65,61,9,7,7,5,9
